questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
1.2.26-108,en,tr,The traffic light is green. You want to turn right. How do you respond to pedestrians wishing to cross the road into which you want to turn?,"If the driver wants to turn right and the traffic light signals ""green"", he must stop when pedestrians cross the road, regardless of how many there are. If the cross-traffic’s traffic light shows ""red"", pedestrian lights in the side street are mostly ""green"". Even without the presence of a traffic light the pedestrian must be given the advantage and the driver must stop and wait in this case. Even cyclists who drive straight ahead at the right of the driver or approach the right-turning driver, have priority and must be allowed through.",Allow the pedestrians to cross the road,Make the turn quickly before the pedestrians,Warn the pedestrians by sounding the horn,,Trafik ışığı yeşil. Sağa dönmek istiyorsunuz. Döneceğiniz yoldan geçmek isteyen yayalara nasıl davranırsınız?,Dönerken yolu geçmek isteyen yayalara öncelik vermelisiniz.,Yayaların yolu geçmesine izin vermek,Yayalardan önce hızlıca dönmek,Korna çalarak yayaları uyarmak,
1.2.26-109,en,tr,How do you respond to pedestrians wishing to cross the road into which you want to turn?,"If a car driver wants to turn into a street that is crossed by pedestrians, or pedestrians want to cross it, the driver has to give precedence to the pedestrians and has to stop. Therefore, fast driving is wrong. It does not matter if the cross-walk is marked or not.",Allow the pedestrians to cross the road,Make the turn quickly before the pedestrians,Only wait if the pedestrians are using a marked crossing,,Döneceğiniz yoldan geçmek isteyen yayalara nasıl davranırsınız?,"Dönerken yolu geçmek isteyen yayalara, işaretli geçit olmasa bile, geçmeleri için izin vermelisiniz.",Yayaların yolu geçmesine izin vermek,Yayalardan önce hızlıca dönmek,Yalnızca yayalar işaretli geçidi kullanıyorsa beklemek,
1.2.26-110-M,en,tr,What is the right course of action?,"The car has to wait until the pedestrians have crossed the street. If you want to turn into a road that is being crossed by pedestrians, the pedestrians have priority over the car. You as a car driver have to show consideration and need to stop.","Wait, because the two pedestrians have priority","Continue driving, because the two pedestrians have to give way to me","Proceed in front of the oncoming pedestrian, because he is required to wait",,Doğru davranış nedir?,İki yaya önceliklidir. Beklemelisiniz.,"Beklemek, çünkü iki yaya öncelikli","Devam etmek, çünkü iki yaya bana yol vermek zorunda","Karşıdan gelen yayanın önünden geçmek, çünkü sadece o beklemek zorunda",
1.2.26-111,en,tr,In which instances do you have to approach a pedestrian crossing with particular care?,"Generally, motorists have to approach a pedestrian crossing cautiously. Particular caution is advised when people want to cross the road or the view of the pedestrian crossing is limited, for example by an already waiting vehicle in front of the pedestrian crossing. Under no circumstances should you overtake this vehicle.",If pedestrians want to cross the road,If the view of the pedestrian crossing is restricted,If another vehicle is already waiting at the pedestrian crossing,,Hangi durumlarda yaya geçidine özellikle dikkatli yaklaşmalısınız?,"Yayalar geçmek istiyorsa, görüş kısıtlıysa veya başka bir araç yaya geçidinde bekliyorsa özellikle dikkatli yaklaşmalısınız.",Yayalar yolu geçmek istiyorsa,Yaya geçidine görüş kısıtlıysa,Başka bir araç yaya geçidinde bekliyorsa,
1.2.26-112,en,tr,"A pedestrian crossing is covered in snow; only the sign ""Pedestrian crossing"" is visible. A pedestrian wants to cross the road. What is the right thing to do?","The sign makes it clear that there is a pedestrian crossing. As a car driver, you must behave just like you do on a visible pedestrian crossing, when the road is covered in snow. Approach the cross-walk particularly careful, brake and stop if necessary.",Brake carefully,Allow the pedestrian to cross,"Continue driving carefully, because no road markings are visible",,Yaya geçidi karla kaplı; sadece “Yaya geçidi” işareti görülüyor. Bir yaya yolu geçmek istiyor. Doğru davranış nedir?,Çizgiler görünmese bile işaret geçidi belirtir. Dikkatli fren yapmalı ve yayaya geçiş hakkı vermelisiniz.,Dikkatli fren yapmak,Yayanın geçmesine izin vermek,Yol çizgileri görünmediği için dikkatli şekilde devam etmek,
1.2.26-113,en,tr,A pedestrian wants to cross the road via the pedestrian crossing. What should you do?,"Approach the pedestrian crossing at moderate speed and signal that you are compliant. If there is eye contact with the pedestrian, emphasize this with gestures. If lowering the speed is not sufficient to enable the pedestrian to cross the route, you have to stop. Before and on pedestrian crossings, no other vehicle may be overtaken.",I get ready to stop,I refrain from overtaking,I overtake the waiting vehicles taking extra care,,"Bir yaya, yaya geçidinden yolu geçmek istiyor. Ne yapmalısınız?",Durmaya hazır olmalı ve yaya geçidinde/önünde sollamadan vazgeçmelisiniz. Bekleyen araçları sollamayın.,Durmaya hazırlanırım,Sollamaktan vazgeçerim,Bekleyen araçları ekstra dikkatle sollarım,
1.2.26-114,en,tr,What should you do in this situation?,"If at a pedestrian crossing a pedestrian clearly wants to cross the road, you must approach and wait at a moderate pace. When traffic is halting, you must not stop on a pedestrian crossing. In such a case, you must also keep T-junctions and intersections clear.",I allow the pedestrian to cross the road,I wait this side of the pedestrian crossing until the blue vehicle has made the turn,I pull up directly behind the blue vehicle,,Bu durumda ne yapmalısınız?,Yayanın yolu geçmesine izin vermeli ve mavi araç dönene kadar yaya geçidinin bu tarafında beklemelisiniz. Geçidi kapatmayın.,Yayanın yolu geçmesine izin veririm,Mavi araç dönüşünü yapana kadar yaya geçidinin bu tarafında beklerim,Doğrudan mavi aracın arkasına yanaşırım,
1.2.26-115,en,tr,Why is it particularly important to adopt a defensive driving style when approaching pedestrian crossings?,"Approaching this area defensively and braking slowly shows pedestrians that you are complying with your duty of waiting. This allows pedestrians to safely cross the road. In addition, you avoid rear-end collisions by stopping in a timely manner.",In order that pedestrians are not unduly alarmed,In order to avoid rear-end collisions,In order that vehicles following behind can overtake more easily,,Yaya geçitlerine yaklaşırken defansif sürüş tarzı neden özellikle önemlidir?,Yayaları gereksiz yere korkutmamak ve arkadan çarpma riskini azaltmak için yaya geçitlerine dikkatli yaklaşılmalıdır.,Yayaların gereksiz yere korkmaması için,Arkadan çarpmaları önlemek için,Arkadan gelen araçların daha kolay sollaması için,
1.2.26-116,en,tr,"You are driving in the left-hand lane of a two-lane one-way street. About 30 m in front of you, a truck comes to a stop in the right-hand lane before a pedestrian crossing. What should you do?","In no case may a vehicle be overtaken before and on pedestrian crossings. The truck blocks the view of the pedestrian crossing. He may let pedestrians cross the street. Even if he is waiting in a different lane, he must not be overtaken. Drive at moderate speed to the pedestrian crossing, ready to stop.",I approach at a moderate speed,I give a warning signal and drive past the truck,I continue driving swiftly,,İki şeritli tek yönlü bir yolda sol şeritte gidiyorsunuz. Yaklaşık 30 m ileride bir kamyon sağ şeritte yaya geçidinden önce duruyor. Ne yapmalısınız?,Kamyon yaya geçidinde yaya için durmuş olabilir. Orta hızla yaklaşmalı ve dikkatli olmalısınız.,Orta hızla yaklaşırım,Uyarı sinyali verip kamyonun yanından geçerim,Hızlı şekilde devam ederim,
1.2.26-117,en,tr,A cyclist wishes - without dismounting - to cross the road at a pedestrian crossing. What should you do?,"The cyclist acts contrary to road traffic regulations. He has to dismount before crossing the pedestrian crossing. However, as a car driver who approaches the pedestrian crossing cautiously and at a moderate pace, you will not run him over. That too would be contrary to road traffic regulations. You stop for the cyclist on the pedestrian crossing, if necessary, and let him/her pass.",I allow the cyclist to cross the road,I sound my horn and continue driving without giving way to the cyclist,I only brake just short of the pedestrian crossing,,Bir bisikletli inmeden yaya geçidinden karşıya geçmek istiyor. Ne yapmalısınız?,Bisikletli bisiklet üzerinde geçiyorsa yaya geçidi önceliği yoktur. Korna çalmadan ve tehlike yaratmadan sürmelisiniz; gerekirse fren yapabilirsiniz.,Bisikletlinin yolu geçmesine izin veririm,Korna çalar ve bisikletliye yol vermeden devam ederim,Yalnızca yaya geçidinin hemen önünde fren yaparım,
1.2.26-118,en,tr,"In front of you is a pedestrian crossing, beyond which the traffic in your lane is backed up. What should you do?","When traffic is halting, you must not stop on a pedestrian crossing. Here, the same rule of intersections and T-junctions applies, which must also be kept clear.",Come to a stop before the pedestrian crossing to allow people to cross,Wait on the pedestrian crossing if there is no-one in sight,Wait on the pedestrian crossing to shorten the traffic jam,,"Önünüzde bir yaya geçidi var, geçidin ilerisinde şeridinizde trafik sıkışmış. Ne yapmalısınız?",Yaya geçidini kapatmamalısınız. İnsanların geçebilmesi için yaya geçidinden önce durmalısınız.,İnsanların geçebilmesi için yaya geçidinden önce durmak,Kimse görünmüyorsa yaya geçidinde beklemek,Trafik sıkışıklığını kısaltmak için yaya geçidinde beklemek,
1.2.26-119-M,en,tr,What is the right course of action?,"If you want to turn and you encounter pedestrians who want to cross the road, you should pay attention to them. You must stop and wait with the turn.","I wait, because the two pedestrians have priority","I continue driving, because the two pedestrians have to wait","I take the turn before [the oncoming pedestrian], because only [this one] is required to wait",,Doğru davranış nedir?,İki yaya önceliklidir. Beklemelisiniz.,"Beklerim, çünkü iki yaya önceliklidir","Devam ederim, çünkü iki yaya beklemek zorunda","[Karşıdan gelen yayanın] önünden dönerim, çünkü yalnızca [o] beklemek zorundadır",
1.2.34-002,en,tr,"You have damaged a parked vehicle. Though you have waited for a reasonable length of time, the injured party has not appeared. What must you do?","After leaving the personal data on the damaged vehicle, you must inform a nearby police station about the incident. This can also be done by phone. Default is considered as a hit and run and is a criminal offense that may cost more than the driving license. The often-quoted reasonable waiting time on the damaged vehicle is relative and not a legally specified time. Direct contact can only facilitate the transaction.",Leave your name and address on the damaged vehicle and immediately report the accident to the police,You may leave the scene of the accident without taking further action,It is sufficient to give your name and address to a witness who was not involved,,Park etmiş bir araca zarar verdiniz. Makul süre beklemenize rağmen zarar gören kişi gelmedi. Ne yapmalısınız?,Adınızı ve adresinizi hasarlı araçta bırakmalı ve kazayı derhal polise bildirmelisiniz.,Adımı ve adresimi hasarlı araçta bırakıp kazayı hemen polise bildirmek,Başka işlem yapmadan kaza yerinden ayrılabilirim,Adımı ve adresimi olaya karışmamış bir tanığa vermek yeterlidir,
1.2.34-004,en,tr,What is the right course of action now?,"If there has been an accident in the tunnel and if at least one car burns and there's smoke, you have to stop and leave your car. You can leave the tunnel via the emergency exit and follow the emergency lights. If none exist, you have to feel your way along the tunnel wall. Since the fire department may need to move your car away, the ignition key or transponder should be left in the car.",- leave the ignition key or transponder behind when leaving the vehicle,- exit the tunnel via the emergency exit,- wait in the vehicle for the scene of the accident to be cleared,,Şimdi doğru davranış nedir?,"Tünelde yangın ve duman varsa aracı terk etmeli, kontak anahtarı veya transponderi araçta bırakmalı ve acil çıkıştan tüneli terk etmelisiniz.",- aracı terk ederken kontak anahtarını veya transponderi araçta bırakmak,- acil çıkıştan tüneli terk etmek,- kaza yeri temizlenene kadar araçta beklemek,
1.2.34-005,en,tr,Under what emergency numbers can you call the police and the emergency services in Germany?,In Germany emergency numbers for the police are 110 as well as 112 for the accident ambulance and the fire department. The numbers also work if your mobile phone has no more credit.,110,112,115,,Almanya’da polisi ve acil servisleri hangi acil numaralardan arayabilirsiniz?,"Almanya’da polis için 110, itfaiye ve ambulans için 112 acil numaraları kullanılır.",110,112,115,
1.2.34-006,en,tr,"You are involved in an accident. What document must you present to the other person involved in the accident, if requested?","In the event of a traffic accident, all parties involved must show the following documents upon request: driver's license and certificate of registration part 1 (registration certificate) or the operating license. You must also provide information about the liability insurance to the best of your knowledge.",My driving licence,The registration certificate Part I or the operating permit,The liability insurance contract,,Bir kazaya karıştınız. Talep edilirse kazaya karışan diğer kişiye hangi belgeyi göstermelisiniz?,Kaza halinde ehliyetinizi ve ruhsat belgesi I. bölümünü veya işletme iznini göstermek zorundasınız. Sigorta hakkında da bilgi vermelisiniz.,Ehliyetim,Ruhsat belgesi I. bölüm veya işletme izni,Sorumluluk sigortası sözleşmesi,
1.2.34-007,en,tr,You are the first to arrive at the scene of the accident where there are injured people. You secure the scene of the accident and have gained an overview of the situation. What else do you have to do?,"Before you take care of the injured, you must alert the ambulance service, after which you are obliged to provide first aid to the injured.",- deliver first aid to the injured,- notify the emergency services,- document the accident,,Yaralıların bulunduğu bir kaza yerine ilk gelen kişisiniz. Kaza yerini güvenceye aldınız ve durumu değerlendirdiniz. Başka ne yapmalısınız?,Acil servisi haber vermeli ve yaralılara ilk yardım yapmalısınız. Kazayı belgelemek ilk öncelik değildir.,- yaralılara ilk yardım yapmak,- acil servisi haberdar etmek,- kazayı belgelemek,
1.2.34-008,en,tr,You are involved in an accident in a carpark. The vehicle damage is minor. Everyone involved agrees that the police do not need to be informed. What would be helpful now for the claims process?,You should exchange the most important information with the other party involved in the accident in order to be able to get in touch. You should also mutually record the course of the accident. Document the damage with photos. This enables the insurance company to better assess and evaluate the damage.,Photographing the scene of the accident from a number of angles,Exchanging the necessary details with those involved,Describing the cause of the accident in the accident report,,Bir otoparkta kazaya karıştınız. Araç hasarı küçük. Herkes polise haber vermeye gerek olmadığı konusunda anlaştı. Hasar süreci için şimdi ne yardımcı olur?,"Taraflarla gerekli bilgileri değişmeli, kaza yerini farklı açılardan fotoğraflamalı ve kaza nedenini rapora yazmalısınız.",Kaza yerini birkaç açıdan fotoğraflamak,Taraflarla gerekli bilgileri değişmek,Kaza raporunda kaza nedenini açıklamak,
1.2.34-009,en,tr,"Your vehicle has damaged someone else’s parked vehicle. Despite waiting a reasonable period of time, the owner of the damaged car fails to appear. What is the right course of action now?",StVO § 34 6. a) - 7. allows you to leave the scene of an accident after a reasonable waiting period if you have left your name and address at the scene of the accident and reported the accident to the police.,- leave my name and address at the scene of the accident,- report the accident to the police,- give my name and address to a witness not involved in the accident,,Aracınız başka birinin park etmiş aracına zarar verdi. Makul süre beklemenize rağmen hasarlı aracın sahibi gelmedi. Şimdi doğru davranış nedir?,Makul bekleme süresinden sonra adınızı ve adresinizi kaza yerinde bırakmalı ve kazayı polise bildirmelisiniz.,- adımı ve adresimi kaza yerinde bırakmak,- kazayı polise bildirmek,- adımı ve adresimi kazaya karışmamış bir tanığa vermek,
1.2.34-010,en,tr,You are involved in an accident with another vehicle to which the following orange-coloured sign is attached. You see a liquid leaking from the vehicle. What is the right course of action?,"Vehicles with orange warning signs are transporting dangerous goods.

In the event of an accident involving a hazardous goods transport, you must state the numbers on the orange-coloured sign when making an emergency call. This way, the emergency call centre knows which substances the vehicle is transporting and can send the appropriate special forces. You should avoid contact with the leaking liquids and keep your distance if possible.",I provide the number of the orange-coloured sign when making the emergency call,I avoid walking in the area into which the liquid has leaked,I attempt to block the leak in the vehicle,,Turuncu renkli levha takılı başka bir araçla kazaya karıştınız. Araçtan sıvı sızdığını görüyorsunuz. Doğru davranış nedir?,"Turuncu levha tehlikeli madde taşımacılığını gösterir. Acil çağrıda levhadaki numarayı bildirin, sızan sıvının olduğu alana girmeyin ve sızıntıyı kapatmaya çalışmayın.",Acil çağrıda turuncu levhadaki numarayı bildiririm,Sıvının sızdığı alanda yürümekten kaçınırım,Araçtaki sızıntıyı kapatmaya çalışırım,
1.2.34-102,en,tr,You are the first person to arrive at the scene of an accident with injured persons. In which order do you proceed?,"The correct order of the necessary action steps is: 1. Secure the accident site so that no following vehicles drive into the accident. 2. Provide first aid to the injured, 3. Alert the accident ambulance. If you are not traveling alone and have passengers, these three steps or some of them can be processed at the same time. For example, you provide first aid while a passenger informs the ambulance.",Make the scene of the accident safe - give first aid - call the rescue service,Give first aid - call the rescue service - make the scene of the accident safe,Call the rescue service - make the scene of the accident safe - give first aid,,Yaralıların olduğu bir kaza yerine ilk gelen kişisiniz. Hangi sırayla hareket edersiniz?,"Önce kaza yerini güvenceye alın, sonra ilk yardım yapın ve acil servisi arayın. Yolcular varsa işlemler paralel yapılabilir.",Kaza yerini güvenceye almak - ilk yardım yapmak - kurtarma servisini aramak,İlk yardım yapmak - kurtarma servisini aramak - kaza yerini güvenceye almak,Kurtarma servisini aramak - kaza yerini güvenceye almak - ilk yardım yapmak,
1.2.34-103,en,tr,You are the first person to arrive at the scene of an accident with injured persons. What should you do first as a rule?,"If you are the first to reach an accident with an injured person, keep a cool head and first secure the accident scene as your first act. This allows you to actively prevent further accidents and protect the injured. Then look for the injured and administer first aid. Inform the ambulance.",Make the scene of the accident safe,Drive to the next telephone box and call the rescue service,Check the seriousness of the injuries,,Yaralıların olduğu bir kaza yerine ilk gelen kişisiniz. Kural olarak ilk ne yapmalısınız?,İlk olarak kaza yerini güvenceye almalısınız; böylece başka kazaları önler ve yaralıları korursunuz.,Kaza yerini güvenceye almak,En yakın telefon kulübesine gidip kurtarma servisini aramak,Yaralanmaların ciddiyetini kontrol etmek,
1.2.34-106,en,tr,How can you get help on an autobahn?,"In the event of a breakdown or accident on the highway, you can call for help at the emergency telephone number and at 112 or 110. If your vehicle can still be brought to the nearest rest stop, you can also make your call for help there.",From the autobahn service areas,Use an emergency call box,Dial 112 or 110,,Otoyolda nasıl yardım alabilirsiniz?,"Otoyolda acil telefon kutusunu kullanabilir, 112 veya 110’u arayabilir ya da mümkünse dinlenme tesisinden yardım isteyebilirsiniz.",Otoyol servis alanlarından,Acil telefon kutusunu kullanmak,112 veya 110’u aramak,
1.2.34-109,en,tr,You notice an accident in the tunnel. What do you have to do?,"In the event of an accident in a tunnel, the driver is obliged to immediately use the hazard light to warn the following traffic. Park the vehicle on the right-hand side of the lane or, if possible, in a passenger bay and step out carefully to inspect the scene of the accident and do the emergency call. Secure the accident scene and provide first aid. Also pay attention to your own protection, emergency exits and emergency telephones.",Switch on the hazard warning lights,Inform emergency services via the SOS-telephone,Do not leave your vehicle,,Tünelde bir kaza fark ediyorsunuz. Ne yapmalısınız?,Tünelde kazada dörtlüleri yakmalı ve SOS telefonu üzerinden acil servise bilgi vermelisiniz. Aracı hiç terk etmeyin kuralı doğru değildir; duruma göre kaza yerini kontrol edip yardım gerekir.,Dörtlü ikaz ışıklarını yakmak,SOS telefonu üzerinden acil servise bilgi vermek,Aracınızı terk etmemek,
1.2.34-110,en,tr,You are involved in a traffic accident. What are you obliged to do?,"If the damage is minor, the one who caused the accident must immediately move to the side in order to avoid traffic congestion and other hazards. He also has a duty to inform other parties that he was involved in the accident. If he doesn't do that, it will be prosecuted as a hit and run. This entails a previous conviction and the withdrawal of the driver's license. He must give his name and address to authorized persons. These are just some of the duties of an accident perpetrator.",- move promptly to the side of the roadway if damage is minor,- inform the other persons involved that I was also involved in the accident,- provide my name and address upon demand to those entitled to this information,,Bir trafik kazasına karıştınız. Ne yapmakla yükümlüsünüz?,"Küçük hasarda yolu hemen boşaltmalı, kazaya karıştığınızı diğerlerine bildirmeli ve yetkili kişilere adınızı ve adresinizi vermelisiniz.",- hasar küçükse derhal taşıt yolunun kenarına geçmek,- diğer ilgili kişilere kazaya karıştığımı bildirmek,- bilgi almaya yetkili kişilere talep üzerine adımı ve adresimi vermek,
1.2.34-111,en,tr,You have an accident on a rural road. How do you secure the scene of the accident site?,"Switching on the hazard light is the first measure, but insufficient to protect the scene of the accident. The breakdown triangle should be set up outside of towns about 100 meters before the accident. If necessary, the following road users need to be warned by hand signals, as long as no persons, including their own, are endangered.",I turn on my hazard lights immediately,I set up the warning triangle in a well-visible position about 100 m from the scene of the accident,"If necessary, I warn other vehicles, by using hand signals for example",,Kırsal yolda kaza yaptınız. Kaza yerini nasıl güvenceye alırsınız?,Önce dörtlüleri yakın. Uyarı üçgenini kaza yerinden yaklaşık 100 m önce görünür bir yere koyun ve gerekirse el işaretleriyle diğer araçları uyarın.,Dörtlüleri hemen yakarım,Uyarı üçgenini kaza yerinden yaklaşık 100 m uzakta iyi görünür bir yere koyarım,Gerekirse diğer araçları örneğin el işaretleriyle uyarırım,
1.2.34-112,en,tr,How can you tell the shortest way to the next emergency telephone on federal motorways?,You can recognize the shortest route to the nearest emergency call post using the black arrows (direction triangles) on the reflector post. They point the way on federal motorways.,- black arrows on the delineators,- direction markings on the guardrails,- ground markings on the hard shoulder,,Federal otoyollarda en yakın acil telefonun en kısa yolunu nasıl anlarsınız?,Reflektör direklerindeki siyah oklar en yakın acil telefonun yönünü gösterir.,- reflektör direklerindeki siyah oklar,- bariyerlerdeki yön işaretleri,- banketteki yer işaretleri,
1.2.34-113,en,tr,"What are you obliged to do, if you are involved in a road traffic accident?","After an accident, the car driver and all other participants must stop and inform themselves about the consequences of the accident. Immediately take care of securing the scene of the accident to avoid further damage. Then administer first aid to injured people.",- stop and determine the consequences of the accident,- secure the scene of the accident,- provide aid if anyone has been injured,,Trafik kazasına karıştıysanız ne yapmakla yükümlüsünüz?,"Durmalı, kazanın sonuçlarını belirlemeli, kaza yerini güvenceye almalı ve yaralı varsa yardım sağlamalısınız.",- durmak ve kazanın sonuçlarını belirlemek,- kaza yerini güvenceye almak,- biri yaralandıysa yardım sağlamak,
1.2.34-114,en,tr,"A vehicle driver has slightly damaged another vehicle, and unlawfully leaves the scene. What consequence could this have?","If you leave the scene of an accident on the road, you commit a hit-and-run. According to the Criminal Code, committing a hit-and-run can be punished with a fine or imprisonment for up to three years.
A hit-and-run can result in points in Flensburg, a driving ban of a maximum of three months and the withdrawal of the driver's license. It is also always possible to order a medical-psychological examination in the event of a significant violation.",A fine or imprisonment,A withdrawal of the driving licence or a driving ban,An order to undergo a medical/psychological examination,,Bir sürücü başka bir araca hafif zarar verip hukuka aykırı şekilde olay yerinden ayrılıyor. Bunun sonucu ne olabilir?,"Kaza yerinden kaçmak para cezası veya hapis, ehliyetin alınması ya da sürüş yasağı ve tıbbi-psikolojik muayene emri gibi sonuçlar doğurabilir.",Para cezası veya hapis,Ehliyetin alınması veya sürüş yasağı,Tıbbi/psikolojik muayene emri,
1.2.36-001,en,tr,A police officer is regulating the traffic at a crossroads even though the traffic lights are in operation. What applies?,"Road traffic regulations have a defined ranking, which you must observe. Thus, a police officer is superior to everything else. Followed by traffic lights, which in turn are above the traffic signs. If there are no traffic signs, traffic lights or police, the rule ""left yields to right"" applies.",The police officer's signals,The traffic light signals,The traffic signs governing priority,,Trafik ışıkları çalışmasına rağmen bir polis memuru kavşakta trafiği düzenliyor. Ne geçerlidir?,Polis memurunun işaretleri trafik ışıklarından ve öncelik işaretlerinden üstündür.,Polis memurunun işaretleri,Trafik ışığı sinyalleri,Önceliği düzenleyen trafik işaretleri,
1.2.36-002,en,tr,A police officer is regulating the traffic at a crossroads where there are also traffic signs governing priority. What applies?,"The instructions of the policeman have the highest priority. You have to obey, no matter what the signs say. The following order of priority of the traffic regulation applies: The police officer has the highest authority. Traffic lights are superior to traffic signs. Traffic signs are superior to the basic rule ""left yields to right"".",The police officer's signals,The traffic signs governing priority,"'The rule ""right before left""'",,"Bir polis memuru, öncelik işaretleri de bulunan bir kavşakta trafiği düzenliyor. Ne geçerlidir?",Polis talimatları en üst sıradadır. Trafik işaretleri veya sağdan gelen kuralı buna göre geri planda kalır.,Polis memurunun işaretleri,Önceliği düzenleyen trafik işaretleri,“Sağdan gelen önce geçer” kuralı,
1.2.36-003,en,tr,How important are instructions from police officers?,"The driver must always follow the signs and instructions of police officers. Other arrangements and rules, such as traffic lights or traffic signs, are put last. However, the road user must not neglect due diligence.",They must be obeyed,They must be obeyed only if they tally with the traffic signs installed,They release you from your own duty to take care,,Polis memurlarının talimatları ne kadar önemlidir?,"Polis memurlarının işaret ve talimatlarına uyulmalıdır. Ancak bu, kendi dikkat yükümlülüğünüzü ortadan kaldırmaz.",Uyulmak zorundadır,Sadece yerleştirilmiş trafik işaretleriyle uyuşuyorsa uyulmalıdır,Kendi dikkat yükümlülüğünüzden sizi kurtarır,
1.2.36-004-B,en,tr,What is correct?,"The police officer gives the traffic instructions by his body position and with specific arm movements. A raised arm means: The drivers waiting at the intersection are not allowed to continue driving, previously locked drivers should prepare for the onward journey. For this, the policeman spreads his arms from the body or puts them on the body, depending on the instructions. If the police officer stands with his chest to the driver, the driver must stop. If the police officer stands sideways and the driver sees his profile, the driver may continue driving at a moderate speed.",The yellow car must leave the crossroads,I must get ready to proceed,I can turn now,,Hangisi doğrudur?,"Polisin kaldırılmış kolu bekleyen trafiğe durmayı, kavşaktaki araçlara ise kavşağı boşaltmayı bildirir. Siz hareket etmeye hazırlanmalısınız.",Sarı araba kavşağı terk etmelidir,Ben hareket etmeye hazır olmalıyım,Şimdi dönebilirim,
1.2.36-005-B,en,tr,What is correct?,"The police officer regulates traffic by the help of body gestures. A transversely outstretched arm to the engine means you have to stop at the intersection. If the officer stands with his chest looking towards you, your direction of travel is locked. With two outstretched arms or arms pressed to the body, he can release the direction of travel. If the policeman is standing sideways towards you and you can see his profile, you are allowed to drive slowly. If his arm is stretched upwards, you have to stop and if the traffic is closed, you may continue driving soon. Vehicles in an intersection must leave.",Wait at the crossroads,Turn without stopping,,,Hangisi doğrudur?,Polis size karşı duruyorsa yönünüz kapalıdır. Kavşakta beklemelisiniz.,Kavşakta beklemek,Durmadan dönmek,,
1.2.36-006-B,en,tr,What is correct?,"The car driver, who sees the policeman from the side, can cross the intersection. He/she can drive through the intersection without stopping because the policeman has cleared the direction of travel for him/her. It is not necessary for the policeman to spread his arms.",Cross the crossroads at a brisk pace,Wait at the crossroads for further instructions from the police officer,,,Hangisi doğrudur?,Polis yan profiliyle sizin yönünüzü serbest bırakıyorsa kavşağı durmadan geçebilirsiniz; yine de dikkatli olmalısınız.,Kavşağı hızlı bir tempoda geçmek,Polisin diğer talimatlarını beklemek için kavşakta beklemek,,
1.2.36-007,en,tr,"In your rear-view mirror, you see the words ""STOP POLIZEI"" (Stop Police) in red illuminated letters on the roof of a police car immediately behind your car. Who does this apply to?","Since the request is displayed to the front and you are directly front of the police car, the request is addressed to you. You are required by law to follow the instructions from police officers.",To you only,To all following vehicles,To all vehicles on the road,,Dikiz aynanızda hemen arkanızdaki polis aracının tavanında kırmızı ışıklı “STOP POLIZEI” yazısını görüyorsunuz. Bu kime yöneliktir?,Yazı öne doğru gösterildiği ve polis aracının hemen önünde siz olduğunuz için talimat yalnızca size yöneliktir.,Sadece size,Arkadaki tüm araçlara,Yoldaki tüm araçlara,
1.2.36-008,en,tr,"The words ""BITTE FOLGEN"" (PLEASE FOLLOW) are illuminated on a police car immediately preceding your car. What does this mean?","Policemen are allowed to stop car drivers to carry out traffic checks and to check their ability to drive. The request to stop can be made through the PLEASE FOLLOW sign on the police vehicle in front of you. By law, you must comply with this directive.",Only you must follow the police car,All cars driving in the same direction must follow the police car,Only heavy goods transports must follow the police car,,Hemen önünüzdeki polis aracında “BITTE FOLGEN” yazısı yanıyor. Bu ne anlama gelir?,Bu talimat polis aracının hemen arkasındaki sürücüye yöneliktir. Polis aracını takip etmelisiniz.,Sadece siz polis aracını takip etmelisiniz,Aynı yönde giden tüm araçlar polis aracını takip etmelidir,Sadece ağır yük taşıyan araçlar polis aracını takip etmelidir,
1.2.36-011,en,tr,"You are overtaken by a police vehicle, which pulls in immediately in front of you. The words ""BITTE FOLGEN"" (PLEASE FOLLOW) appear illuminated in red on the roof. What should you do?","The signal ""PLEASE FOLLOW"" always applies to the driver directly behind the police car. So, you have to follow the instructions of the police, drive after the officers and stop behind the police car as soon as it stops.",- follow the police vehicle,- stop if the police vehicle stops,- allow the engine to continue running once I have stopped,,Bir polis aracı sizi sollayıp hemen önünüze geçiyor. Tavanında kırmızı “BITTE FOLGEN” yazısı yanıyor. Ne yapmalısınız?,Polis aracını takip etmeli ve durursa arkasında durmalısınız. Durduktan sonra motoru çalışır bırakmanız gerekmez.,- polis aracını takip etmek,- polis aracı durursa durmak,- durduktan sonra motoru çalışır bırakmak,
