questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
1.2.02-107,en,uz,What should you do in this situation?,"In a street where vehicles park on both sides, the range of movement is limited. With only one lane, vehicles are equally important in both directions. Nevertheless, you should drive into a gap here to let an oncoming vehicle pass.",- into the gap to allow the oncoming vehicle to drive past,"- onwards, because the oncoming vehicle has to reverse","- backwards, because the oncoming vehicle has right of way",,Bu vaziyatda nima qilishingiz kerak?,"Ikki tomonda ham avtomobillar parkovka qilingan ko‘chada harakat maydoni cheklangan bo‘ladi. Faqat bitta yo‘lak bo‘lsa, har ikki yo‘nalishdagi transportlar teng ahamiyatga ega. Shunga qaramay, bu yerda qarshidan kelayotgan transportni o‘tkazish uchun bo‘sh joyga kirishingiz kerak.",- qarshidan kelayotgan transport o‘tib ketishi uchun bo‘sh joyga kiraman,"- davom etaman, chunki qarshidan kelayotgan transport orqaga qaytishi kerak","- orqaga yuraman, chunki qarshidan kelayotgan transport ustunlikka ega",
1.2.02-108,en,uz,A horse-drawn carriage is coming towards you. What should you do?,Drive as far to the right as possible when you encounter a horse-drawn carriage. Do not honk and do not drive at high motor speed. The animals could be sensitive to noise and be frightened. It might happen that they break out and run on your side of the road.,- Avoid making noise,- drive as far to the right as possible,- switch on parking light,,Sizga ot aravasi qarab kelmoqda. Nima qilishingiz kerak?,"Ot aravasi bilan ro‘baro‘ kelganda imkon qadar o‘ngga yaqin yuring. Signal chalmang va dvigatelni yuqori aylanishda ishlatmang. Hayvonlar shovqinga sezgir bo‘lib, cho‘chib ketishi mumkin. Ular chiqib ketib, yo‘lning siz tomoningizga o‘tib ketishi mumkin.",- shovqin qilishdan saqlanaman,- imkon qadar o‘ngga yaqin yuraman,- parkovka chiroqlarini yoqaman,
1.2.02-109,en,uz,What is correct in this situation?,"At the traffic sign ""Intersection or junction with right-of-way"", you must follow the right-of-way rule ""right before left"". This applies to the nearest intersection.","- the ""right-before-left"" right-of-way rule applies",- I have right of way,- a traffic-calming zone ends,,Bu vaziyatda qaysi javob to‘g‘ri?,"“Ustunlik qoidasi amal qiladigan chorraha yoki kesishma” belgisi bo‘lsa, “o‘ngdan kelganga yo‘l ber” qoidasi amal qiladi. Bu eng yaqin kesishmaga taalluqli.",- “o‘ngdan kelganga yo‘l ber” ustunlik qoidasi amal qiladi,- men ustunlikka egaman,- tinchlantirilgan harakat hududi tugaydi,
1.2.02-110,en,uz,"What do you have to watch out for, when crossing a priority road?","When crossing a priority road, you must keep in mind: 1. the width of the priority road, 2. the distance and speed of oncoming traffic, 3. the weather conditions. These are all the influences that are important for crossing the priority road. The weather influences the condition of the road and the visibility. Along with the road width, it determines how long you need to cross the priority road. By estimating the distance and the speed of oncoming traffic you can assess how much time you have available.",- the width of the priority road,- the speed and the distance of the cross traffic,- the weather conditions,,Ustun yo‘lni kesib o‘tayotganda nimaga e’tibor berishingiz kerak?,"Ustun yo‘lni kesib o‘tayotganda quyidagilarni hisobga olishingiz kerak: 1. ustun yo‘lning kengligi; 2. kesishayotgan transportning masofasi va tezligi; 3. ob-havo sharoiti. Bular ustun yo‘lni kesib o‘tish uchun muhim omillardir. Ob-havo yo‘l holati va ko‘rinishga ta’sir qiladi. Yo‘l kengligi bilan birga, u ustun yo‘lni kesib o‘tish uchun qancha vaqt kerakligini belgilaydi. Kesishayotgan transportning masofasi va tezligini baholab, sizda qancha vaqt borligini aniqlashingiz mumkin.",- ustun yo‘lning kengligiga,- kesishayotgan transportning tezligi va masofasiga,- ob-havo sharoitiga,
1.2.02-201,en,uz,You are driving in a built-up area on a cycle path on which mopeds are permitted. What should you anticipate?,"If you ride on a bike path in town, you should expect everything. Doors of parked cars can be opened suddenly, turning vehicles can overlook you and pedestrians can use the bike path.",- the doors of parked vehicles will be suddenly opened,- vehicles turning into another street may not be able to see me,- pedestrians will walk on the cycle path,,Siz aholi yashash hududida mopedlarga ruxsat berilgan veloyo‘lakda harakatlanyapsiz. Nimani kutishingiz kerak?,"Shahar ichida veloyo‘lakda harakatlansangiz, hamma narsani kutishingiz kerak. Parkovka qilingan avtomobillarning eshiklari to‘satdan ochilishi, burilayotgan transport vositalari sizni ko‘rmay qolishi va piyodalar veloyo‘lakdan yurishi mumkin.",- parkovka qilingan transport vositalarining eshiklari to‘satdan ochiladi,- boshqa ko‘chaga burilayotgan transport vositalari meni ko‘rmay qolishi mumkin,- piyodalar veloyo‘lakda yuradi,
1.2.03-001,en,uz,Which factors lengthen your braking distance?,"The braking distance of a vehicle is extended: 1. on a steep hill, 2. on a wet or slippery road surface, 3. if the vehicle has to carry an additional load. The reasons for the extended braking distances are: On a steep hill, acceleration force is caused by gravity. On wet or slippery roads, the static friction between tires and road surface is reduced. Additional load increases the mass that needs to come to a stop.",Towing a trailer not fitted with brakes,A wet or slippery roadway,Driving down slopes,,Qaysi omillar tormoz yo‘lini uzaytiradi?,Transport vositasining tormoz yo‘li quyidagilarda uzayadi: 1. tik pastlikda; 2. ho‘l yoki sirpanchiq yo‘l yuzasida; 3. transport vositasi qo‘shimcha yuk tashiganda. Tormoz yo‘li uzayishining sabablari: tik pastlikda og‘irlik kuchi tezlantiruvchi ta’sir qiladi. Ho‘l yoki sirpanchiq yo‘llarda shina bilan yo‘l yuzasi orasidagi ilashish kamayadi. Qo‘shimcha yuk to‘xtatilishi kerak bo‘lgan massani oshiradi.,Tormozsiz tirkamani tortish,Ho‘l yoki sirpanchiq yo‘l,Pastlikdan tushib haydash,
1.2.03-002,en,uz,What does the braking distance depend on?,"The braking distance of your vehicle depends on the tires, the brake system and the condition of the road. Braking forces are generated powerfully and quickly by a functioning brake system and are optimally transmitted to the roadway only if there is sufficient tread. The static friction of the tires depends on the road condition.",- tyres,- braking system,- road surface,,Tormoz yo‘li nimaga bog‘liq?,"Transport vositangizning tormoz yo‘li shinalarga, tormoz tizimiga va yo‘l holatiga bog‘liq. Ishlaydigan tormoz tizimi tormoz kuchlarini kuchli va tez hosil qiladi, ammo ular yo‘lga faqat protektor yetarli bo‘lsa optimal uzatiladi. Shinalarning yo‘lga ilashishi yo‘l holatiga bog‘liq.",- shinalarga,- tormoz tizimiga,- yo‘l yuzasiga,
1.2.03-103,en,uz,What must you take into consideration when selecting your speed?,"You are only allowed to drive your vehicle at maximum legal speed. The actual permissible speed is usually lower. It depends on the visibility and weather conditions, the road conditions, the current traffic conditions and your personal driving skills.",Visibility and weather conditions,The condition of the road and traffic conditions,Personal driving ability,,Tezlikni tanlashda nimani hisobga olishingiz kerak?,"Siz transport vositangizni faqat qonuniy maksimal tezlikkacha haydashingiz mumkin. Amalda ruxsat etilgan tezlik odatda undan past bo‘ladi. Bu ko‘rinish va ob-havo sharoitiga, yo‘l holatiga, joriy harakat sharoitiga va shaxsiy haydash mahoratingizga bog‘liq.",Ko‘rinish va ob-havo sharoitlari,Yo‘l holati va harakat sharoitlari,Shaxsiy haydash qobiliyati,
1.2.03-104,en,uz,By which rule of thumb can you determine from the speed the distance in metres a motor vehicle travels in one second?,"With the following rule of thumb and the help of speed, you can calculate the distance in meters that a vehicle travels in a second: Divide the speed by ten and multiply the result by three. If you drive your vehicle at 100 km/h, you can travel 30 meters in one second.",{Speed in km/h}/{10} x 3,{Speed in km/h}/{10} x 5,{Speed in km/h}/{10} x {Speed in km/h}/{10},,"Tezlikdan kelib chiqib, motorli transport vositasi bir soniyada necha metr yurishini qaysi oddiy qoida bilan aniqlash mumkin?","Quyidagi oddiy qoida yordamida tezlikdan transport vositasi bir soniyada necha metr yurishini hisoblash mumkin: tezlikni o‘nga bo‘ling va natijani uchga ko‘paytiring. Agar 100 km/soat tezlikda yursangiz, bir soniyada 30 metr bosib o‘tasiz.",{Tezlik km/soat}/{10} x 3,{Tezlik km/soat}/{10} x 5,{Tezlik km/soat}/{10} x {Tezlik km/soat}/{10},
1.2.03-105,en,uz,By which rule of thumb can you determine the braking distance in metres from speed when braking normally?,The braking distance is the distance you travel from the start of braking until your vehicle stands. It can be calculated from a simple rule of thumb during normal braking: the speed traveled divided by ten times the speed traveled divided by ten.,{Speed in km/h}/{10} x {Speed in km/h}/{10},{Speed in km/h}/{10} x 5,{Speed in km/h}/{10} x 3,,Oddiy tormozlashda tezlikdan kelib chiqib tormoz yo‘lini metrda qaysi qoida bilan aniqlash mumkin?,"Tormoz yo‘li — tormozlash boshlanganidan transport vositangiz to‘liq to‘xtaguncha bosib o‘tiladigan masofa. Oddiy tormozlashda uni oddiy qoida bilan hisoblash mumkin: tezlikni o‘nga bo‘lib, olingan natijani yana o‘sha natijaga ko‘paytiring.",{Tezlik km/soat}/{10} x {Tezlik km/soat}/{10},{Tezlik km/soat}/{10} x 5,{Tezlik km/soat}/{10} x 3,
1.2.03-106,en,uz,"You are travelling at 30 km/h. According to the rule of thumb, the braking distance is 9 metres when braking normally. How long is the braking distance under the same conditions when travelling at 60 km/h?","If you double your speed to 60 km/h, the braking distance will quadruple. Just proceed from the braking distance for 30 km/h and accordingly calculate 9 m times 4 = 36 m.",36 m,27 m,18 m,,Siz 30 km/soat tezlikda ketyapsiz. Oddiy qoida bo‘yicha oddiy tormozlashda tormoz yo‘li 9 metr. Xuddi shu sharoitda 60 km/soat tezlikda tormoz yo‘li qancha bo‘ladi?,"Agar tezlikni 60 km/soatga ikki baravar oshirsangiz, tormoz yo‘li to‘rt baravar uzayadi. 30 km/soat uchun tormoz yo‘lidan kelib chiqib hisoblang: 9 m x 4 = 36 m.",36 m,27 m,18 m,
1.2.03-107,en,uz,"You are driving on a wide road on which oncoming traffic can pass by you, unobstructed. Within what distance must you be able to stop in any event?",You must be able to stop within the distance you can see in case obstacles such as animals or people suddenly enter the carriageway.,- the distance readily visible to me,- half the distance readily visible to me,- twice the distance readily visible to me,,Siz qarshidan kelayotgan transport sizdan to‘siqsiz o‘ta oladigan keng yo‘lda ketyapsiz. Har qanday holatda qaysi masofada to‘xtay olishingiz kerak?,"Hayvonlar yoki odamlar to‘satdan qatnov qismiga chiqib qolsa, siz ko‘ra oladigan masofa ichida to‘xtay olishingiz kerak.",- menga aniq ko‘rinadigan masofada,- menga aniq ko‘rinadigan masofaning yarmida,- menga aniq ko‘rinadigan masofaning ikki baravarida,
1.2.04-101,en,uz,What does the distance to be maintained from the vehicle ahead depend on?,"The distance to the vehicle in front depends on the speed as well as the visibility and road conditions. As a rule of thumb, you should keep at least a distance of half of your speed in meters. In poor visibility or road conditions, the distance should be increased.",Visibility conditions,Speed,State of the road surface,,Oldingizdagi transport vositasigacha saqlanishi kerak bo‘lgan masofa nimaga bog‘liq?,"Oldingi transport vositasigacha bo‘lgan masofa tezlikka, ko‘rinish va yo‘l sharoitlariga bog‘liq. Oddiy qoida bo‘yicha, metrda kamida tezligingizning yarmi miqdorida masofa saqlashingiz kerak. Ko‘rinish yoki yo‘l sharoiti yomon bo‘lsa, masofani oshirish kerak.",Ko‘rinish sharoitlariga,Tezlikka,Yo‘l qoplamasi holatiga,
1.2.04-102,en,uz,What is the right course of action?,"If a driver in front of you suddenly intervenes and reduces the safety distance between him and your vehicle, you must brake until the distance is guaranteed again.",I brake,I increase my distance to the vehicle in front moving into my lane,I maintain my speed,,To‘g‘ri harakat qanday?,"Agar oldingizdagi haydovchi to‘satdan sizning yo‘lagizga kirib, o‘zingiz bilan uning orasidagi xavfsiz masofani kamaytirsa, masofa yana ta’minlanguncha tormoz berishingiz kerak.",Tormoz beraman,Yo‘lagimga kirgan oldimdagi transport vositasigacha masofani oshiraman,Tezligimni saqlayman,
1.2.04-103,en,uz,What is the right course of action?,"If you are overtaken by a car, you must not increase your pace. On the contrary, you should slow down to let the overtaking car recoil as fast as possible.",I reduce my speed,I maintain my speed,I accelerate,,To‘g‘ri harakat qanday?,"Agar avtomobil sizni quvib o‘tayotgan bo‘lsa, tezlikni oshirmasligingiz kerak. Aksincha, quvib o‘tayotgan avtomobil tezroq o‘z yo‘lagiga qaytishi uchun tezlikni kamaytirishingiz kerak.",Tezligimni kamaytiraman,Tezligimni saqlayman,Tezlashaman,
1.2.04-104,en,uz,What benefit can be obtained by maintaining an adequate distance between you and the vehicle ahead?,"You should always maintain a sufficiently large safety distance to the car in front of you. Through anticipatory driving, you maintain optimal visibility and reduce the risk of accidents.",It aids far-sighted driving,It helps reduce the risk of accidents,It restricts visibility,,Oldingizdagi transport vositasi bilan yetarli masofa saqlash qanday foyda beradi?,Oldingizdagi avtomobilgacha doimo yetarlicha katta xavfsiz masofa saqlashingiz kerak. Oldindan ko‘ra bilib haydash orqali optimal ko‘rinishni saqlaysiz va avariya xavfini kamaytirasiz.,Bu oldindan ko‘ra bilib haydashga yordam beradi,Bu avariya xavfini kamaytirishga yordam beradi,Bu ko‘rinishni cheklaydi,
1.2.05-101,en,uz,Where is overtaking prohibited?,"Overtaking is prohibited in the following cases: 1. in the event of an unclear traffic situation; 2. in the event of violation of traffic regulations. In one-way streets, however, there is no general rule of no overtaking. Before you start the overtaking process, look back in the mirror and over your shoulder to make sure you are not hindering or jeopardizing other road users.",When the traffic situation is not clear,Where oncoming traffic could be obstructed,In all one-way streets,,Qayerda quvib o‘tish taqiqlanadi?,Quvib o‘tish quyidagi hollarda taqiqlanadi: 1. harakat vaziyati noaniq bo‘lganda; 2. yo‘l harakati qoidalari buzilganda. Bir tomonlama ko‘chalarda esa quvib o‘tishning umumiy taqiqi yo‘q. Quvib o‘tishni boshlashdan oldin ko‘zgu va yelka oshirib qarash orqali boshqa yo‘l ishtirokchilariga xalaqit bermayotganingiz yoki xavf tug‘dirmayotganingizga ishonch hosil qiling.,Harakat vaziyati noaniq bo‘lganda,Qarama-qarshi transportga xalaqit berilishi mumkin bo‘lgan joyda,Barcha bir tomonlama ko‘chalarda,
1.2.05-103,en,uz,What is the correct procedure for pulling out to overtake?,"For pulling out when overtaking the following rules apply: You need to convince yourself with a look in the mirror and a glance over the shoulder that your overtaking maneuver will neither jeopardize nor hinder subsequent traffic. Only then you are allowed to indicate and pull out. During the overtaking process you must take care not to hinder oncoming traffic. If the driver in front of you is flashing to the right, you should not be tempted to overtake.",There is no danger to the traffic behind,Oncoming traffic is not endangered,The vehicle in front indicates right,,Quvib o‘tish uchun yo‘lakdan chiqishda to‘g‘ri tartib qanday?,"Quvib o‘tish uchun yo‘lakdan chiqishda quyidagi qoidalar amal qiladi: ko‘zguga qarab va yelka oshirib qarab, quvib o‘tish manevringiz ortingizdagi transportga xavf tug‘dirmasligi va xalaqit bermasligiga ishonch hosil qilishingiz kerak. Shundan keyingina burilish chirog‘ini yoqib, yo‘lakdan chiqishingiz mumkin. Quvib o‘tish jarayonida qarama-qarshi transportga xalaqit bermasligingiz kerak. Oldingizdagi haydovchi o‘ngga signal bersa, bu sizni quvib o‘tishga undamasligi kerak.",Ortki transport uchun xavf yo‘q,Qarama-qarshi transport xavf ostiga qo‘yilmaydi,Oldindagi transport vositasi o‘ngga signal beradi,
1.2.05-104,en,uz,What must you do to end an overtaking manoeuvre?,"As an overtaking driver, you must merge right as soon as possible. However, do not go back into the lane as long as you're still too close to the driver you just overtook, as you may obstruct or even endanger him. Use the turn signal in good time before starting to pull out and merging back into the lane again.",Move over to the right as soon as possible without inconveniencing the vehicle you have overtaken,Signal your intention to draw in clearly and in good time,Move over to the right-hand side of the roadway right in front of the vehicle you have overtaken,,Quvib o‘tish manevrini yakunlash uchun nima qilishingiz kerak?,"Quvib o‘tayotgan haydovchi sifatida imkon qadar tezroq o‘ngga qaytishingiz kerak. Biroq hali quvib o‘tgan haydovchiga juda yaqin bo‘lsangiz, yo‘lakka qaytmang, chunki unga xalaqit berishingiz yoki xavf tug‘dirishingiz mumkin. Yo‘lakdan chiqish va qayta kirishdan oldin burilish chirog‘ini o‘z vaqtida yoqing.",Quvib o‘tgan transport vositasiga xalaqit bermasdan imkon qadar tezroq o‘ngga qayting,Qayta yo‘lakka kirish niyatingizni aniq va o‘z vaqtida signal bilan bildiring,Quvib o‘tgan transport vositasining darhol oldidan yo‘lning o‘ng tomoniga qayting,
1.2.05-105,en,uz,What are the regulations governing speed when overtaking?,"You may only overtake a vehicle in front of you if you are significantly (at least 20 km/h) faster. Also, when overtaking: Do not exceed the maximum speed limit. The one who is being overtaken must not increase its initial speed during the maneuver.",The speed of the overtaking vehicle must be appreciably higher,The permissible top speed must not be exceeded,The person being overtaken must not increase his speed,,Quvib o‘tishda tezlik bo‘yicha qanday qoidalar amal qiladi?,"Oldingizdagi transport vositasini faqat siz sezilarli darajada, ya’ni kamida 20 km/soat tezroq bo‘lsangiz quvib o‘tishingiz mumkin. Shuningdek, quvib o‘tishda maksimal ruxsat etilgan tezlikdan oshmang. Quvib o‘tilayotgan haydovchi manevr davomida o‘z tezligini oshirmasligi kerak.",Quvib o‘tayotgan transport vositasining tezligi ancha yuqori bo‘lishi kerak,Ruxsat etilgan maksimal tezlikdan oshmaslik kerak,Quvib o‘tilayotgan shaxs tezligini oshirmasligi kerak,
1.2.05-106,en,uz,What must you do when you are being overtaken?,"Drive as far to the right as possible so as not to jeopardize the oncoming traffic and overtaking vehicle. During the entire overtaking process, you, as the one who is being overtaken, must not increase the speed, as otherwise safe overtaking would not be possible.","If possible, drive on the far right",Not increase your speed,Increase your speed,,"Sizni quvib o‘tishayotgan bo‘lsa, nima qilishingiz kerak?","Qarama-qarshi transport va quvib o‘tayotgan transport vositasiga xavf tug‘dirmaslik uchun imkon qadar o‘ng tomonda yuring. Butun quvib o‘tish jarayonida siz, quvib o‘tilayotgan shaxs sifatida, tezlikni oshirmasligingiz kerak, aks holda xavfsiz quvib o‘tish imkonsiz bo‘ladi.","Imkon bo‘lsa, eng o‘ng tomonda yuring",Tezlikni oshirmang,Tezlikni oshiring,
1.2.05-107,en,uz,On which side must you overtake a tram which is travelling in the middle of the roadway (not a one-way street)?,"Trams must in general be overtaken on the right. If vehicles are parked here, you have to drive behind the tram. If the rails are too far to the right, trams may also be overtaken on the left.",On the right,On the left,On the left only if other vehicles are blocking the roadway on the right,,Yo‘lning o‘rtasida harakatlanayotgan tramvayni qaysi tomondan quvib o‘tish kerak (bir tomonlama ko‘cha emas)?,"Tramvaylar odatda o‘ng tomondan quvib o‘tiladi. Agar bu yerda transport vositalari parkovka qilingan bo‘lsa, tramvay ortidan yurishingiz kerak. Agar relslar juda o‘ng tomonda joylashgan bo‘lsa, tramvayni chap tomondan ham quvib o‘tish mumkin.",O‘ng tomondan,Chap tomondan,"Faqat o‘ng tomondagi yo‘lni boshqa transport vositalari to‘sib turgan bo‘lsa, chap tomondan",
1.2.05-108,en,uz,When may a tram be overtaken on the left?,"Rail vehicles such as trams may basically only be overtaken on the right. For once, you can overtake on the left when the rails are too far to the right or when the rail vehicle is traveling in a one-way street. The right-hand traffic obstructing vehicles are not a sufficient reason to overtake rail vehicles on the left.",In one-way streets,When the rails run too far to the right,When the roadway (not a one-way street) to the right of the tram is blocked by other vehicles,,Qachon tramvayni chap tomondan quvib o‘tish mumkin?,"Tramvay kabi relsli transport vositalari odatda faqat o‘ng tomondan quvib o‘tiladi. Istisno tariqasida, relslar juda o‘ng tomonda bo‘lsa yoki relsli transport bir tomonlama ko‘chada harakatlansa, chap tomondan quvib o‘tish mumkin. O‘ng tomondagi yo‘lni to‘sib turgan transport vositalari relsli transportni chap tomondan quvib o‘tish uchun yetarli sabab emas.",Bir tomonlama ko‘chalarda,Relslar juda o‘ng tomondan o‘tganda,Tramvayning o‘ng tomonidagi yo‘l (bir tomonlama ko‘cha emas) boshqa transport vositalari bilan to‘silgan bo‘lsa,
1.2.05-109,en,uz,Which vehicles may be overtaken only by maintaining a specially great lateral distance?,When overtaking you must always keep sufficient distance to the road users next to you. This must be particularly large with motorcycle and bicycle riders. Single lane vehicles are more unstable and can sway. The lateral minimum distance to two-wheeled vehicles is 1.5 meters.,Bicycles,Motorcycles,Trams,,Qaysi transport vositalarini faqat ayniqsa katta yon masofa saqlagan holda quvib o‘tish mumkin?,"Quvib o‘tishda yoningizdagi yo‘l ishtirokchilarigacha har doim yetarli masofa saqlashingiz kerak. Mototsiklchilar va velosipedchilarga nisbatan bu masofa ayniqsa katta bo‘lishi kerak. Bir izli transport vositalari beqarorroq bo‘ladi va tebranishi mumkin. Ikki g‘ildirakli transport vositalarigacha minimal yon masofa 1,5 metr.",Velosipedlar,Mototsikllar,Tramvaylar,
1.2.05-110,en,uz,When must you signal?,"Whenever you want to make a lane change or turn, you need to indicate. This also applies when following a turning priority road, but not when you leave the priority road straight ahead. Even if the direction indicator is set: always make sure that you do not endanger anyone when pulling out or going back into a lane.",Before pulling out to overtake or to pass,Before pulling in again after overtaking,When proceeding straight ahead as you leave a priority road which bends sharply,,Qachon signal berishingiz kerak?,"Yo‘lakni almashtirmoqchi yoki burilmoqchi bo‘lganingizda har doim burilish ko‘rsatkichini yoqishingiz kerak. Bu ustun yo‘l burilsa, unga ergashayotganingizda ham amal qiladi, lekin ustun yo‘ldan to‘g‘ri chiqib ketayotganingizda emas. Burilish ko‘rsatkichi yoqilgan bo‘lsa ham, yo‘lakdan chiqayotganda yoki qayta kirayotganda hech kimga xavf tug‘dirmayotganingizga doimo ishonch hosil qiling.",Quvib o‘tish yoki chetlab o‘tish uchun yo‘lakdan chiqishdan oldin,Quvib o‘tgandan keyin yana yo‘lakka kirishdan oldin,Keskin buriluvchi ustun yo‘ldan to‘g‘ri chiqib ketayotganda,
1.2.05-115,en,uz,Where is it forbidden to overtake?,"When overtaking, you must exclude dangerous situations for other road users. It is generally forbidden to overtake on pedestrian crossings and on roads that are difficult to observe. You might see oncoming vehicles too late. You may overtake the bus on the bus lane.",At pedestrian crossings,At points in the road where visibility is poor,At special bus lanes,,Qayerda quvib o‘tish taqiqlangan?,Quvib o‘tishda boshqa yo‘l ishtirokchilari uchun xavfli vaziyatlarni istisno qilishingiz kerak. Piyodalar o‘tish joylarida va ko‘rinishi qiyin bo‘lgan yo‘llarda quvib o‘tish odatda taqiqlanadi. Qarshidan kelayotgan transportni juda kech ko‘rishingiz mumkin. Avtobus yo‘lagidagi avtobusni quvib o‘tishingiz mumkin.,Piyodalar o‘tish joylarida,Yo‘lda ko‘rinish yomon bo‘lgan joylarda,Maxsus avtobus yo‘laklarida,
1.2.05-116,en,uz,You are driving a slow-moving vehicle on a main road. How can you facilitate faster-moving vehicles in overtaking?,"To allow faster vehicles to overtake you on a country road, you can dodge on a suitable side stripe, a lay by or in a rest stop. It is also possible to slow down or even stop at a suitable location.",- onto the hard shoulder,- onto the parking area,- into a lay-by,,Siz asosiy yo‘lda sekin harakatlanuvchi transport vositasini boshqaryapsiz. Tezroq transport vositalariga quvib o‘tishni qanday osonlashtirasiz?,"Qishloq yo‘lida tezroq transport vositalari sizni quvib o‘tishi uchun mos yon chiziqqa, to‘xtash maydonchasiga yoki dam olish joyiga chetlashingiz mumkin. Mos joyda sekinlashish yoki hatto to‘xtash ham mumkin.",- yo‘l cheti mustahkam qismiga,- to‘xtash maydonchasiga,- yo‘l chetidagi cho‘ntakka,
1.2.05-117,en,uz,"When overtaking, what do you have to observe regarding spacing?","When overtaking, you must ensure that you have sufficient lateral distance to other road users: at least 1 meter to cars, trucks, buses, trams. For pedestrians and cyclists, the minimum distance is 1.5 meters. When we go back into lane you must not cut in on the driver you just overtook. (Check: Is he visible in the rearview mirror?)","Maintain an adequate space to the side, particularly between the vehicle and persons",To maintain an adequate space to the side between the vehicle and other road users,To maintain a greater side spacing towards multi-lane vehicles than towards single-lane vehicles,,Quvib o‘tishda masofa bo‘yicha nimaga rioya qilishingiz kerak?,"Quvib o‘tishda boshqa yo‘l ishtirokchilarigacha yetarli yon masofa borligiga ishonch hosil qilishingiz kerak: avtomobillar, yuk mashinalari, avtobuslar, tramvaylargacha kamida 1 metr. Piyodalar va velosipedchilargacha minimal masofa 1,5 metr. Qayta yo‘lakka kirayotganda, hozirgina quvib o‘tgan haydovchining oldini kesib kirmaslik kerak. Tekshiring: u orqa ko‘zguda ko‘rinayaptimi?","Yon tomonda, ayniqsa transport vositasi va odamlar orasida yetarli masofa saqlash",Transport vositasi bilan boshqa yo‘l ishtirokchilari orasida yetarli yon masofa saqlash,Ko‘p yo‘lakli transport vositalariga nisbatan bir izli transport vositalaridan ko‘ra kattaroq yon masofa saqlash,
1.2.05-119,en,uz,How can you tell if a horse-drawn carriage wants to change direction?,"When a horse-drawn carriage wants to change its driving direction, it can be recognized by one of the following signs: The horse-drawn carriage indicates; the coachman beckons with his arm or with a signaling disk.",The driver extends his arm,A traffic paddle is displayed,A flashing indicator,,Ot aravasi yo‘nalishini o‘zgartirmoqchi ekanini qanday bilish mumkin?,"Ot aravasi harakat yo‘nalishini o‘zgartirmoqchi bo‘lsa, quyidagi belgilar orqali bilinadi: ot aravasi signal beradi; aravakash qo‘li yoki signal diski bilan ishora qiladi.",Haydovchi qo‘lini chiqaradi,Yo‘l harakati ishorasi diski ko‘rsatiladi,Yonib-o‘chuvchi ko‘rsatkich,
1.2.05-120,en,uz,You want to overtake a horse-drawn carriage on a rural road. What should you do?,"Drive past the horses at an appropriate speed and with as much distance as possible. The animals may be frightened by sudden and loud noises such as a car horn or high engine speed, and may bolt. Therefore, avoid noise and proximity.",- as little noise as possible,- the most space to the side as possible,- a high engine speed,,Siz qishloq yo‘lida ot aravasini quvib o‘tmoqchisiz. Nima qilishingiz kerak?,Otlar yonidan mos tezlikda va imkon qadar katta masofa bilan o‘ting. Signal yoki dvigatelning yuqori aylanishi kabi to‘satdan va baland tovushlar hayvonlarni cho‘chitishi va ularni qo‘zg‘atishi mumkin. Shuning uchun shovqin va yaqinlikdan saqlaning.,- imkon qadar kam shovqin bilan,- imkon qadar katta yon masofa bilan,- yuqori dvigatel aylanishida,
1.2.05-121,en,uz,You want to overtake a horse-drawn carriage on a rural road. What should you do?,"If you want to overtake a horse-drawn carriage on a country road, you must do the following: Avoid unnecessary noise such as honking or driving at high engine speeds so as not to scare the horses. Pay attention to the hand gestures of the coachman, as he can assess the behavior of his horses. Keep a safe distance.",I maintain the most space to the side possible,I pay attention to the driver's hand signals,I overtake with a high engine speed,,Siz qishloq yo‘lida ot aravasini quvib o‘tmoqchisiz. Nima qilishingiz kerak?,"Agar qishloq yo‘lida ot aravasini quvib o‘tmoqchi bo‘lsangiz, quyidagilarni qilishingiz kerak: otlarni cho‘chitmaslik uchun signal chalish yoki yuqori dvigatel aylanishida yurish kabi keraksiz shovqindan saqlaning. Aravakashning qo‘l ishoralariga e’tibor bering, chunki u otlarining xatti-harakatini baholay oladi. Xavfsiz masofa saqlang.",Imkon qadar katta yon masofa saqlayman,Haydovchining qo‘l ishoralariga e’tibor beraman,Yuqori dvigatel aylanishi bilan quvib o‘taman,
