questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
1.2.19-003,en,ru,You are approaching a level crossing with half barriers and flashing lights. The red light is flashing but the barrier is still open. What do you do?,"When the red flashing light of a barrier system lights up before rail traffic, all road users must stop in front of the diagonal cross. Driving on is strictly prohibited even if the half barrier is still open. The barriers have fast closing times and can jam vehicles. Rail vehicles are approaching at high speeds and have a very long braking distance of several hundred meters. Therefore, they cannot react situationally to obstacles.",Wait in front of the St. Andrew's Cross,Proceed as long as the half barrier is open,"If no rail vehicle is in sight, cross the level crossing",,,,,,,
1.2.19-004,en,ru,A railway employee is waving a red lamp at a level crossing. What does this mean?,All car drivers and other road users must wait at a safe distance before the crossing if a member of the railway staff secures a low-traffic level crossing with a red light. Waving the red light means that the tracks are inaccessible and trains have priority.,You must wait in front of the level crossing,You may cross the rails carefully,The red lamp is of no significance for you,,,,,,,
1.2.19-005,en,ru,You are approaching a level crossing where the barriers are open. What do you do?,"Nevertheless, as you approach a railroad crossing with the barriers open, you must reduce speed and be aware of the track. The car driver should make sure that the transition is possible without danger and that no rail vehicle is approaching. When you see that a traffic jam could occur, it is necessary to keep a distance so that no car will end up standing on the rails. Rail transport always has priority.","Approach at moderate speed, look along the railway line",Wait in front of the level crossing if you would have to wait on it because of traffic congestion,Proceed at the same speed as road traffic always has precedence in such cases,,,,,,,
1.2.19-008,en,ru,"At the entrance to an industrial estate, there is a St. Andrew's Cross with the supplementary sign ""Industrial estate, rail vehicles have precedence"". What must you remember?","Even if there are no barriers and no diagonal crosses at the level crossings in the entire industrial area, motor vehicle drivers must give priority to all rail vehicles. Always expect a train to come, observe the railway lines accurately and approach the tracks only with moderate speed.",Approach level crossings at moderate speed only,Rail vehicles have precedence at all level crossings,Motor vehicles have precedence at level crossings without St. Andrew's Cross,,,,,,,
1.2.19-009,en,ru,These level crossing barriers have not moved for some time now. What is the right course of action?,"Apparently there is a fault with the railway barrier. It is therefore not safe to use the railway crossing. Do not cross the railway crossing under any circumstances; if a train is approaching, there is an acute danger to your life and there is also a risk that you will not be able to get through under the barriers and get stuck.
Inform the police about the fault at the railway crossing so that the problem can be fixed.",I do not cross the level crossing,I report the fault to the police,I cross the level crossing taking extra care,,,,,,,
1.2.19-101,en,ru,You are driving along a forest track and approach a level crossing without St. Andrew's Cross. What do you do?,"Even without the diagonal cross, a car driver must always give priority to a rail vehicle on field and forest paths. Approach the railroad crossing at moderate speed and listen for a train approaching. Observe the track and stop, if necessary, to let the rail vehicle pass.",Proceed at moderate speed and check to see if a rail vehicle is approaching,Listen out in case a rail vehicle signals its approach by whistling or ringing a bell,Proceed without taking any special precautions since rail vehicles are required to wait here,,,,,,,
1.2.19-102,en,ru,What do you do at a level crossing when the barriers are closed?,"At a level crossing with closed gates, all car drivers have to wait in front of the diagonal cross. If there is no traffic sign, a safe distance to the rails must be observed. Be careful not to block intersections or T-junctions when waiting. In the dark, lighting must be switched on, parking light is sufficient.",Wait before the St. Andrew's Cross without obstructing junctions,"If possible, switch on the side lights when it is dark",Use the road area and wait directly in front of the barrier,,,,,,,
1.2.19-104,en,ru,When are you allowed to cross a level crossing with flashing lights but no barriers after a train has passed?,"You may only cross the level crossing after the red flashing light turns off, as another train could follow. Do not be fooled by oncoming traffic to drive on if the car driver waiting on the opposite site already starts driving too early after the train has passed through.",When the flashing red light goes out,"Immediately after the train has passed, even if the flashing red light is still on","As soon as the oncoming traffic sets off, even if the flashing red light is still on",,,,,,,
1.2.19-105,en,ru,You are approaching a level crossing with barriers. Where must you wait if you would have to stop on the rails in case of traffic congestion?,"If you are unable to pass the railroad crossing quickly due to slow traffic, then stop in front of the diagonal cross. Waiting directly in front of the rails or at the level of the barriers is prohibited, because at these positions you may be hit by the dynamic pressure of the train, by the train itself or trapped by the barriers.",In front of the St. Andrew's Cross,Just before the rails,Level with the barrier,,,,,,,
1.2.19-106-B,en,ru,What do you do here?,"All car drivers and other road users must wait at a safe distance if railway staff guards a low-traffic level crossing with a white-red-white flag. Under no circumstances should you cross the tracks here, as the transition is blocked by the swinging of the flag and trains have priority.",Approach at moderate speed and wait,Proceed as the roadway is only blocked for oncoming traffic,,,,,,,,
1.2.19-107,en,ru,The barrier of a level crossing inside a built-up area is closed. Where must you wait?,Trucks and vehicles with trailers (vehicles over 7.5 t permissible total mass) are only required to wait outside of built-up areas behind the level crossing (80 m) ahead marker. Inside a built-up area they have to wait in front of the diagonal crosses.,In front of the St. Andrew's Cross,Before the last beacon,Before the first beacon,,,,,,,
1.2.19-109,en,ru,What does this traffic sign mean?,"The diagonal crosses indicate that rail transport has priority here. As a car driver you need to wait when a rail vehicle is approaching. A lightning bolt in the diagonal cross is an indication of an electrical overhead line, which is important for special transports with a big height.",Indication of existing overhead electrical wires,Rail traffic always has priority,You must always wait when a rail vehicle is approaching,,,,,,,
1.2.19-110,en,ru,"A light signal with no level crossing sign is positioned before a level crossing, and in front of a junction with a road to the right. The red light is illuminated. Where must you wait?","In the event of a red light, the car driver must stop in any case. In order not to block the traffic from the road going to the right, the red light is located several meters from the actual railroad crossing. Wait at the stop line or at the light sign if no line is available.",At the stop line,"In front of the light signal, if there is no stop line",I can drive up to the level crossing after watching out for other traffic,,,,,,,
1.2.19-111,en,ru,What must you do in this situation?,The railway employee secures the level crossing and therefore you should stop before the St. Andrew's cross.,- stop in front of the level crossing,- drive on past to the left of the flagman,- drive on past to the right of the flagman,,,,,,,
1.2.19-112,en,ru,Who is required to stop at a level crossing with a red flashing light in the form of an arrow point to the right?,A diagonal cross with a red flashing light in the form of an arrow to the right can be found behind an intersection or T-junction after a railroad crossing. The right arrow indicates that the car drivers who turn right must wait.,Traffic turning right,Traffic moving straight ahead,Traffic turning left,,,,,,,
1.2.19-113,en,ru,What does this traffic sign combination indicate?,The traffic sign combination shows you a level crossing. The car driver may approach the level crossing only at 10 km/h and cross it at that speed.,- which I may approach at a maximum speed of 10 km/h,- which I may cross at a maximum speed of 10 km/h,- over which rail traffic may pass at a maximum speed of 10 km/h,,,,,,,
1.2.19-114,en,ru,What is the right course of action now?,"If there is a risk that you might come to a stop on the rails due to a traffic jam situation or stagnant traffic, stop in front of the diagonal cross and wait until you can safely and quickly cross the level crossing. Fatal accidents occur when a car standing on the rails cannot avoid the approaching train.",I wait in front of the level crossing,I carefully cross the tracks,I wait at the tracks,,,,,,,
1.2.19-115,en,ru,You are approaching a rail crossing. The barrier begins to lower. What should you do?,"When a driver approaches a gate that lowers, he/she must wait in front of the level crossing. This also applies if no rail vehicle is yet to be seen. Switching on the hazard light is not required.",I wait in front of the level crossing,I continue driving if there is no train in sight,I switch on my hazard lights,,,,,,,
1.2.19-116,en,ru,Where do you have to anticipate encountering rail crossings with no technical safeguards?,"In industrial and port areas, on field and forest paths, as well as on roads with little traffic, you should expect a railway crossing without a barrier or traffic light (technically unprotected).",On less-frequently used roads,In industrial zones and port areas,On dirt tracks and forest tracks,,,,,,,
1.2.19-117,en,ru,You want to cross a level crossing with the barriers open. What is correct?,"Even when the barriers are open, you must always approach level crossings with caution and at a moderate speed. This gives you enough time to react to possible bumps and dangerous situations. Moderate speed in this context does not mean walking speed, because you can also drive faster than walking speed. In this way you can prevent possible dangerous situations with approaching trains or lowering barriers.",I have to approach the level crossing at a moderate speed,I expect there to be bumps in the road when crossing the level crossing,I am only allowed to cross the tracks at walking speed,,,,,,,
1.2.19-118-M,en,ru,What should you do now?,Level crossings may not be crossed when the flashing lights above the St. Andrew's Cross are on or the barriers are lowered.,- stop before the cross,- cross the level crossing quickly,- drive through an open barrier,,,,,,,
1.2.20-001,en,ru,"At a tramstop, passengers are getting on and off a tram onto the roadway. What do you do if you want to drive past on the right?","Tram passengers who get off the tram at one stop and walk to the sidewalk or walk from the sidewalk to the tram have absolute priority over vehicle traffic. You as a car driver have to wait. Only when an obstruction or threat to passengers is ruled out, you may pass by the tram carefully at walking pace.",Wait if passengers can be endangered or inconvenienced,Drive cautiously at walking speed past if this is possible without endangering or inconveniencing passengers,Give a clear warning signal and proceed,,,,,,,
1.2.20-003,en,ru,What do you do when a bus has stopped at a bus stop with its hazard warning lights switched on?,"A bus that stops at a stop with the hazard light on may only be passed at walking pace. Walking speed also applies to oncoming traffic. Drive past the bus at a distance that preempts any danger or obstruction to passengers. Wait, if necessary. A sufficient distance improves the visibility to see pedestrians stepping forward.","Drive past at walking speed only and, if necessary, stop",Drive past at a sufficient distance in order to exclude endangering pedestrians,Wait if passengers could be inconvenienced,,,,,,,
1.2.20-004,en,ru,Which vehicles must you allow to set off from marked bus stops?,"You have to give priority to public and school buses that want to drive away from marked stops, as long as they announce their intention of departure, for example, by indicating. Exceptions are taxis, as these are not bound to fixed stops and timetables.",Regular buses,School buses,Taxis,,,,,,,
1.2.20-005,en,ru,A regular bus in the oncoming traffic has stopped at a bus stop on the same roadway with hazard warning lights switched on. What do you do?,"Even if the bus is on the side of oncoming traffic, you are obliged to drive past the bus at walking pace as soon as it stops with the hazard light on. This is also the case when no pedestrians want to cross the street. Likewise, a sufficiently large safety distance must be maintained in order not to endanger persons entering or leaving. The car driver must guarantee all pedestrians safe crossing of the road and, if necessary, wait for them.",Slow down to walking speed,Only proceed at walking speed if passengers want to cross the roadway,Proceed at the same speed since the bus has stopped on the other side of the roadway,,,,,,,
1.2.20-101,en,ru,You are approaching a regular bus which has stopped in the opposite direction at a bus stop on your roadway and its hazard warning lights are switched on. What must you expect?,"It is to be expected that passers-by carelessly and without paying any attention to traffic will cross the street because they still want to reach the bus. Likewise, it can be expected with people exiting the bus who walk on the road in front of or behind the bus.",Passengers will cross the roadway in order to catch the bus,Passengers leaving the bus will suddenly cross the roadway,Passengers will cross the roadway only after the hazard warning lights of the bus are switched off,,,,,,,
1.2.20-102,en,ru,What is the right course of action now?,"You have to slow down and stay behind the bus first. As long as the bus is driving with the hazard lights on, you must not overtake the it. You also can not change the lane because to the left of you is a vehicle that is just overtaking you.",I remain behind the bus for the moment,I overtake the bus at a moderate speed,I switch lane without overtaking immediately,,,,,,,
1.2.20-103,en,ru,"You would like to drive past a local transport bus, which has come to a stop at a bus stop. What must you be aware of?","It is allowed to drive past a public bus that stops at a bus stop. When passing by, you will usually get into the traffic lane of oncoming traffic. Therefore, pay particular attention to oncoming traffic. It is still wrong to drive as close to the bus as possible though. Because this way you might endanger pedestrians. It is not necessary to drive at walking speed, but drive very carefully.",- drive past maintaining sufficient space to the side,- drive past carefully,- watch out for oncoming traffic,,,,,,,
1.2.20-104,en,ru,"You are approaching a local transport bus, which has come to a stop at a bus stop. What must you watch out for when driving past it?","You may drive past a public bus, a tram or a designated school bus only with caution and sufficient lateral distance when the vehicle is waiting at a stop. The same rule applies if the bus is standing in oncoming traffic. Careless people may be on the road, and you, as a car driver, must pay particular attention to this.",That there is sufficient space to the side,My speed,For pedestrians on the road,,,,,,,
1.2.20-105,en,ru,What must you be prepared for?,"The omnibus standing opposite of you will start driving. Thereby he could swing on your side of the road. Even vehicles behind the omnibus could come on your side of the road, while trying to overtake. Brake as a car driver, keep to the right and stop if necessary.",Oncoming vehicles will move onto my side of the road,"As it begins moving, the bus will swing onto my side of the road",Passengers walking in front of the bus onto the road,,,,,,,
1.2.20-106,en,ru,All vehicles have been waiting at the junction for a few seconds. What should you do in this situation?,"Here, the traffic rule ""left yields to right"" applies and every driver must give priority to the vehicle on the right. In order for the situation to dissolve, a car driver must refrain from his/her right of way. By clearly recognizable hand signals you should give up your right of way, so that all vehicles can continue.",I use clear hand signals to forego my right of way,"I am the first to drive to the centre of the junction, where I stop",I am the first to pass through the junction,,,,,,,
1.2.20-107-M,en,ru,What is the right course of action in this situation?,"As a car driver, you are obliged to respect public transport and its passengers. In this situation where the tram stops and there are people at the bus stop who have to cross the road to get in, the following applies: stop behind the tram and wait for all passengers to get in or out.",I remain behind the tram,I drive past the tram on the right-side,I overtake the tram on the left,,,,,,,
1.2.20-108-M,en,ru,What is the correct course of action in this situation?,"Passengers can step onto the road, you should increase your attention. But you can keep up your speed.",I maintain my speed,I drive with an increased level of alertness,I slow down to walking speed now,,,,,,,
1.2.20-109-M,en,ru,What do you have to be aware of in this situation?,"If the bus is at the bus stop and has its warning lights on, you are only allowed to drive past it at walking speed. This is because people getting off the bus could cross the road at the bus stop. Someone could also run across the road to catch the bus.
Therefore, watch out for people, slow down and stop if necessary.",Pedestrians could cross the road,I may drive past the bus at walking speed,I may not drive past the bus,,,,,,,
1.2.20-110-M,en,ru,What is the right thing to do in this situation?,"When buses move in traffic with their hazard lights on, other vehicles must always be particularly considerate. If the bus is approaching a stop with the hazard lights on, it may not be overtaken. However, if the bus is at a stop, you can drive past at walking pace.",I am only allowed to pass the bus at walking speed,The [blue] car must stop,I am allowed to continue at the same speed,,,,,,,
1.2.20-111-M,en,ru,What do you need to consider in this situation?,"Buses at stops may be overtaken at walking speed if they are stationary and have their hazard lights on. However, it is always important to be particularly considerate when driving past buses in order to be able to react in a timely manner to dangerous situations, such as people suddenly stepping onto the road.",People might cross the road,I am only allowed to pass the stationary bus at walking speed,I must not pass a stationary bus,,,,,,,
1.2.20-201-M,en,ru,What is the right course of action in this situation?,"You must not obstruct or endanger passengers. Therefore, stay behind the tram until you can drive on without endangering the passengers.",I remain behind the tram,I drive past the tram on the right-side,I overtake the tram on the left,,,,,,,
1.2.22-102,en,ru,How must a load projecting more than 1 m beyond the rear reflectors of the vehicle be marked in darkness?,"If you carry cargo that protrudes more than 1 m from the end of the vehicle, it must be marked accordingly by a red light and a red reflector. Thus, the end of the load is made visible to the traffic behind you and a correspondingly high safety distance can be maintained. An orange warning sign shows the transport of dangerous goods subject to marking. The rear fog lamp does not improve the visibility and must not be used.",By a red light and red rear reflector,By an orange warning plate,By switching the fog tail lamp on,,,,,,,
1.2.22-104,en,ru,What can be the effect of an overload of only 20%?,"The entire vehicle design, the drivability and the center of gravity of a car are matched and tested by the manufacturer to a certain maximum permissible load limit. Exceeding the maximum limit can affect the driving behavior of the vehicle negatively. In addition, you risk permanent damage, such as warping and breaking load-bearing parts on your car.",The brakes may be overstrained,Steering may become worse,There may be too much strain on the load-bearing parts of the vehicle,,,,,,,
1.2.22-106,en,ru,What is the significance of orange warning plates on a vehicle?,"An orange warning sign indicates vehicles that are loaded with dangerous goods as so-called hazardous materials transportation. Other car drivers should be warned this way. In the event of a traffic accident, the orange warning sign serves as a clue to the emergency services.",- dangerous goods,- cattle,- easily perishable food,,,,,,,
1.2.22-107,en,ru,What must you be aware of if you want to transport a load?,"The load must be carefully secured so that it can't fall down. The car driver may not be handicapped by the load, not even in his/her visibility. The permissible dimensions and weight limits must be observed. At the front, the load may protrude only above a height of 2.5 m by a maximum of 50 cm. This regulation reduces the risk of injury in the event of a rear-end collision.",- may not interfere with me,- may not slide even when I brake,- may never project over the front of the vehicle,,,,,,,
1.2.22-108,en,ru,From what height it is permitted for loads to project up to 50 cm in front of your vehicle?,"If your vehicle has a height of up to 2.5 m, the cargo may protrude forwards by 50 cm. This cargo projection up to 50 cm is also permitted on trains and must never be exceeded in order to minimize the risk of injury in rear-end collisions.",2.50 m,2.00 m,3.00 m,,,,,,,
1.2.22-109,en,ru,What do you have to make sure of regarding the load on your vehicle?,"When loading your vehicle, you must not exceed the permissible axial loads. You must secure the cargo in accordance with the recognized rules of engineering",My vehicle may not exceed the gross axle weight rating,I have to use suitable equipment to prevent the load from shifting,My vehicle may exceed the gross vehicle weight rating by a maximum of 5%,,,,,,,
1.2.23-001,en,ru,Who is responsible for the roadworthiness of a licensed vehicle?,Responsible for the roadworthy condition of a vehicle are both the owner of the vehicle as well as the driver. The driver has to check the operational reliability as well as roadworthiness of the vehicle before driving. The owner has to make sure that this actually happens. This also applies to the TÜV examination. The liability insurance is not responsible.,The driver,The owner,The motor liability insurance company,,,,,,,
1.2.23-002,en,ru,What must you do when you are travelling and you notice that your vehicle is no longer roadworthy?,"If a vehicle is not roadworthy, the driver must remove it from traffic as soon as possible. Note that driving to the nearest workshop is also prohibited. Only after the damage has been repaired, you may continue driving.",Take the vehicle out of the traffic as quickly as possible,Continue only when the damage has been repaired,Proceed to the next authorised dealer,,,,,,,
1.2.23-003,en,ru,Which defects of a vehicle can result in a danger for road traffic?,"Worn tires have a negative effect on the grip and could lead the car to skidding. Defective tail lamps make the car less visible to the surrounding traffic. Insufficient braking action can lead to a prolonged braking distance therefore lead to higher risk of accidents, especially for rear-end collisions. All three defects lead to a threat to traffic safety.",Worn tyres,Defective rear lamps,Insufficient braking effect,,,,,,,
1.2.23-006,en,ru,You want to make a telephone call while driving a vehicle. What must you be aware of?,"Being on the phone or operating a telephone while driving distracts the driver. Even if you're using a hands-free kit, you'll need to keep in mind that some of your senses are distracted and you cannot focus entirely on driving.",I may be distracted by the call,I may be distracted through operating the telephone,Telephoning using a hands-free unit does not distract me,,,,,,,
1.2.23-007,en,ru,You want to make a telephone call while driving. What must you be aware of?,"While driving, you're only allowed to use the speaker phone. If you do not have a hands-free kit, you must drive to a suitable location and stop the engine completely. Only then you are allowed to use your mobile phone. To use your phone while driving without hands-free equipment is a serious offense, a so-called A-offense, with high penalties.",I need to have a hands-free unit,"I may use the telephone without a hands-free unit, if the vehicle is parked in a suitable place, and the engine is fully switched off","I may use the telephone without a hands-free, if the vehicle is moving at walking pace",,,,,,,
1.2.23-008,en,ru,You want to use a motor vehicle on public roads. What must you observe?,You may only use a vehicle on public roads if it is roadworthy and if there is liability insurance for the vehicle.,The motor vehicle must be roadworthy,The motor vehicle must be covered by liability insurance,I must be the vehicle owner,,,,,,,
1.2.26-005,en,ru,What applies immediately before and on zebra crossings?,"There is a strict ban on passing in front of and on cross-walks. That is, so that you as a car driver always have a good view of the cross-walk and potential passers-by. Parking and stopping up to five meters in front of and on the pedestrian crossing is prohibited. Generally, you have to approach a cross-walk carefully.",- overtake,- stop,- park,,,,,,,
1.2.26-007,en,ru,What is the right course of action?,At a pedestrian crossing you have to allow the pedestrians to cross the road. The pedestrian from the right comes running fast and could run into the street. Drive at moderate speed and stop if necessary.,I stop because a man wants to cross the pedestrian crossing,"I continue driving slowly, because there is no indication that any pedestrian wants to cross the pedestrian crossing",I stop because a child behind the van is going to walk onto the road,,,,,,,
1.2.26-008-M,en,ru,What is correct in this situation?,"You are at a pedestrian crossing. In this situation, you must not overtake the cyclist before and at a pedestrian crossing.",- not overtake [the cyclist],"- overtake [the cyclist], because there is no oncoming traffic visible",- only overtake [the cyclist] at a moderate speed,,,,,,,
1.2.26-009-M,en,ru,What must you anticipate with traffic islands like this?,"Often cyclists and pedestrians think they have priority. Therefore, drive carefully..",Pedestrians thinking that they have the right of way over the road traffic,Cyclists crossing the road without paying attention to the traffic,Pedestrians always respect the right of way for vehicles,,,,,,,
1.2.26-010-M,en,ru,What is the correct course of action in this situation?,Pedestrians always have priority at the pedestrian crossing. So you must be aware of pedestrians and be prepared to slow down and stop.,I watch the [pedestrians] closely,I reduce my speed and prepare to stop if necessary,I continue driving at the same speed,,,,,,,
1.2.26-108,en,ru,The traffic light is green. You want to turn right. How do you respond to pedestrians wishing to cross the road into which you want to turn?,"If the driver wants to turn right and the traffic light signals ""green"", he must stop when pedestrians cross the road, regardless of how many there are. If the cross-traffic’s traffic light shows ""red"", pedestrian lights in the side street are mostly ""green"". Even without the presence of a traffic light the pedestrian must be given the advantage and the driver must stop and wait in this case. Even cyclists who drive straight ahead at the right of the driver or approach the right-turning driver, have priority and must be allowed through.",Allow the pedestrians to cross the road,Make the turn quickly before the pedestrians,Warn the pedestrians by sounding the horn,,,,,,,
1.2.26-109,en,ru,How do you respond to pedestrians wishing to cross the road into which you want to turn?,"If a car driver wants to turn into a street that is crossed by pedestrians, or pedestrians want to cross it, the driver has to give precedence to the pedestrians and has to stop. Therefore, fast driving is wrong. It does not matter if the cross-walk is marked or not.",Allow the pedestrians to cross the road,Make the turn quickly before the pedestrians,Only wait if the pedestrians are using a marked crossing,,,,,,,
1.2.26-110-M,en,ru,What is the right course of action?,"The car has to wait until the pedestrians have crossed the street. If you want to turn into a road that is being crossed by pedestrians, the pedestrians have priority over the car. You as a car driver have to show consideration and need to stop.","Wait, because the two pedestrians have priority","Continue driving, because the two pedestrians have to give way to me","Proceed in front of the oncoming pedestrian, because he is required to wait",,,,,,,
1.2.26-111,en,ru,In which instances do you have to approach a pedestrian crossing with particular care?,"Generally, motorists have to approach a pedestrian crossing cautiously. Particular caution is advised when people want to cross the road or the view of the pedestrian crossing is limited, for example by an already waiting vehicle in front of the pedestrian crossing. Under no circumstances should you overtake this vehicle.",If pedestrians want to cross the road,If the view of the pedestrian crossing is restricted,If another vehicle is already waiting at the pedestrian crossing,,,,,,,
1.2.26-112,en,ru,"A pedestrian crossing is covered in snow; only the sign ""Pedestrian crossing"" is visible. A pedestrian wants to cross the road. What is the right thing to do?","The sign makes it clear that there is a pedestrian crossing. As a car driver, you must behave just like you do on a visible pedestrian crossing, when the road is covered in snow. Approach the cross-walk particularly careful, brake and stop if necessary.",Brake carefully,Allow the pedestrian to cross,"Continue driving carefully, because no road markings are visible",,,,,,,
1.2.26-113,en,ru,A pedestrian wants to cross the road via the pedestrian crossing. What should you do?,"Approach the pedestrian crossing at moderate speed and signal that you are compliant. If there is eye contact with the pedestrian, emphasize this with gestures. If lowering the speed is not sufficient to enable the pedestrian to cross the route, you have to stop. Before and on pedestrian crossings, no other vehicle may be overtaken.",I get ready to stop,I refrain from overtaking,I overtake the waiting vehicles taking extra care,,,,,,,
1.2.26-114,en,ru,What should you do in this situation?,"If at a pedestrian crossing a pedestrian clearly wants to cross the road, you must approach and wait at a moderate pace. When traffic is halting, you must not stop on a pedestrian crossing. In such a case, you must also keep T-junctions and intersections clear.",I allow the pedestrian to cross the road,I wait this side of the pedestrian crossing until the blue vehicle has made the turn,I pull up directly behind the blue vehicle,,,,,,,
1.2.26-115,en,ru,Why is it particularly important to adopt a defensive driving style when approaching pedestrian crossings?,"Approaching this area defensively and braking slowly shows pedestrians that you are complying with your duty of waiting. This allows pedestrians to safely cross the road. In addition, you avoid rear-end collisions by stopping in a timely manner.",In order that pedestrians are not unduly alarmed,In order to avoid rear-end collisions,In order that vehicles following behind can overtake more easily,,,,,,,
1.2.26-116,en,ru,"You are driving in the left-hand lane of a two-lane one-way street. About 30 m in front of you, a truck comes to a stop in the right-hand lane before a pedestrian crossing. What should you do?","In no case may a vehicle be overtaken before and on pedestrian crossings. The truck blocks the view of the pedestrian crossing. He may let pedestrians cross the street. Even if he is waiting in a different lane, he must not be overtaken. Drive at moderate speed to the pedestrian crossing, ready to stop.",I approach at a moderate speed,I give a warning signal and drive past the truck,I continue driving swiftly,,,,,,,
1.2.26-117,en,ru,A cyclist wishes - without dismounting - to cross the road at a pedestrian crossing. What should you do?,"The cyclist acts contrary to road traffic regulations. He has to dismount before crossing the pedestrian crossing. However, as a car driver who approaches the pedestrian crossing cautiously and at a moderate pace, you will not run him over. That too would be contrary to road traffic regulations. You stop for the cyclist on the pedestrian crossing, if necessary, and let him/her pass.",I allow the cyclist to cross the road,I sound my horn and continue driving without giving way to the cyclist,I only brake just short of the pedestrian crossing,,,,,,,
1.2.26-118,en,ru,"In front of you is a pedestrian crossing, beyond which the traffic in your lane is backed up. What should you do?","When traffic is halting, you must not stop on a pedestrian crossing. Here, the same rule of intersections and T-junctions applies, which must also be kept clear.",Come to a stop before the pedestrian crossing to allow people to cross,Wait on the pedestrian crossing if there is no-one in sight,Wait on the pedestrian crossing to shorten the traffic jam,,,,,,,
1.2.26-119-M,en,ru,What is the right course of action?,"If you want to turn and you encounter pedestrians who want to cross the road, you should pay attention to them. You must stop and wait with the turn.","I wait, because the two pedestrians have priority","I continue driving, because the two pedestrians have to wait","I take the turn before [the oncoming pedestrian], because only [this one] is required to wait",,,,,,,
1.2.34-002,en,ru,"You have damaged a parked vehicle. Though you have waited for a reasonable length of time, the injured party has not appeared. What must you do?","After leaving the personal data on the damaged vehicle, you must inform a nearby police station about the incident. This can also be done by phone. Default is considered as a hit and run and is a criminal offense that may cost more than the driving license. The often-quoted reasonable waiting time on the damaged vehicle is relative and not a legally specified time. Direct contact can only facilitate the transaction.",Leave your name and address on the damaged vehicle and immediately report the accident to the police,You may leave the scene of the accident without taking further action,It is sufficient to give your name and address to a witness who was not involved,,,,,,,
1.2.34-004,en,ru,What is the right course of action now?,"If there has been an accident in the tunnel and if at least one car burns and there's smoke, you have to stop and leave your car. You can leave the tunnel via the emergency exit and follow the emergency lights. If none exist, you have to feel your way along the tunnel wall. Since the fire department may need to move your car away, the ignition key or transponder should be left in the car.",- leave the ignition key or transponder behind when leaving the vehicle,- exit the tunnel via the emergency exit,- wait in the vehicle for the scene of the accident to be cleared,,,,,,,
1.2.34-005,en,ru,Under what emergency numbers can you call the police and the emergency services in Germany?,In Germany emergency numbers for the police are 110 as well as 112 for the accident ambulance and the fire department. The numbers also work if your mobile phone has no more credit.,110,112,115,,,,,,,
1.2.34-006,en,ru,"You are involved in an accident. What document must you present to the other person involved in the accident, if requested?","In the event of a traffic accident, all parties involved must show the following documents upon request: driver's license and certificate of registration part 1 (registration certificate) or the operating license. You must also provide information about the liability insurance to the best of your knowledge.",My driving licence,The registration certificate Part I or the operating permit,The liability insurance contract,,,,,,,
1.2.34-007,en,ru,You are the first to arrive at the scene of the accident where there are injured people. You secure the scene of the accident and have gained an overview of the situation. What else do you have to do?,"Before you take care of the injured, you must alert the ambulance service, after which you are obliged to provide first aid to the injured.",- deliver first aid to the injured,- notify the emergency services,- document the accident,,,,,,,
1.2.34-008,en,ru,You are involved in an accident in a carpark. The vehicle damage is minor. Everyone involved agrees that the police do not need to be informed. What would be helpful now for the claims process?,You should exchange the most important information with the other party involved in the accident in order to be able to get in touch. You should also mutually record the course of the accident. Document the damage with photos. This enables the insurance company to better assess and evaluate the damage.,Photographing the scene of the accident from a number of angles,Exchanging the necessary details with those involved,Describing the cause of the accident in the accident report,,,,,,,
1.2.34-009,en,ru,"Your vehicle has damaged someone else’s parked vehicle. Despite waiting a reasonable period of time, the owner of the damaged car fails to appear. What is the right course of action now?",StVO § 34 6. a) - 7. allows you to leave the scene of an accident after a reasonable waiting period if you have left your name and address at the scene of the accident and reported the accident to the police.,- leave my name and address at the scene of the accident,- report the accident to the police,- give my name and address to a witness not involved in the accident,,,,,,,
1.2.34-010,en,ru,You are involved in an accident with another vehicle to which the following orange-coloured sign is attached. You see a liquid leaking from the vehicle. What is the right course of action?,"Vehicles with orange warning signs are transporting dangerous goods.

In the event of an accident involving a hazardous goods transport, you must state the numbers on the orange-coloured sign when making an emergency call. This way, the emergency call centre knows which substances the vehicle is transporting and can send the appropriate special forces. You should avoid contact with the leaking liquids and keep your distance if possible.",I provide the number of the orange-coloured sign when making the emergency call,I avoid walking in the area into which the liquid has leaked,I attempt to block the leak in the vehicle,,,,,,,
1.2.34-102,en,ru,You are the first person to arrive at the scene of an accident with injured persons. In which order do you proceed?,"The correct order of the necessary action steps is: 1. Secure the accident site so that no following vehicles drive into the accident. 2. Provide first aid to the injured, 3. Alert the accident ambulance. If you are not traveling alone and have passengers, these three steps or some of them can be processed at the same time. For example, you provide first aid while a passenger informs the ambulance.",Make the scene of the accident safe - give first aid - call the rescue service,Give first aid - call the rescue service - make the scene of the accident safe,Call the rescue service - make the scene of the accident safe - give first aid,,,,,,,
1.2.34-103,en,ru,You are the first person to arrive at the scene of an accident with injured persons. What should you do first as a rule?,"If you are the first to reach an accident with an injured person, keep a cool head and first secure the accident scene as your first act. This allows you to actively prevent further accidents and protect the injured. Then look for the injured and administer first aid. Inform the ambulance.",Make the scene of the accident safe,Drive to the next telephone box and call the rescue service,Check the seriousness of the injuries,,,,,,,
