questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.4.41-004-M,en,tr,You are driving on this motorway. What is the right course of action?,"In principle, the right-hand driving rule applies on motorways. You are therefore obliged to drive in the right-hand lane unless you want to overtake. There is no one in front of you to overtake.
The left lane is closed. You may not use it under any circumstances. Not even if you have a breakdown.",I move into the right-hand lane,I only use the left-hand lane if there is a breakdown,I remain in my current lane,,Bu otoyolda gidiyorsunuz. Doğru davranış nedir?,Otoyolda sağdan gitme kuralı geçerlidir. Sol şerit kapalıdır ve arıza durumunda bile kullanılamaz. Bu nedenle sağ şeride geçmelisiniz.,Sağ şeride geçerim,Sol şeridi yalnızca arıza durumunda kullanırım,Bulunduğum şeritte kalırım,
2.4.41-005-M,en,tr,What is the right behaviour now?,"You are allowed to accelerate because you have passed the construction site with the speed limit, moved back into the correct lane and the road in front of you is clear.",I accelerate,I maintain my speed,I only accelerate when the speed limit is removed by a road sign,,Şimdi doğru davranış nedir?,"Şantiye ve hız sınırı bölgesini geçtiniz, doğru şeride döndünüz ve önünüzdeki yol açık. Bu nedenle hızlanabilirsiniz.",Hızlanırım,Hızımı korurum,Ancak hız sınırı trafik işaretiyle kaldırıldığında hızlanırım,
2.4.41-101,en,tr,What must you remember when you see this traffic sign?,This traffic sign indicates that the following route can only be used with snow chains. Driving without snow chains is prohibited. The maximum speed with snow chains is 50 km/h. Pay attention to noises. If you hear something or if your car is twitchy you should stop and check the chains. This sign has nothing to do with track vehicles.,Use snow-chains,Maximum permissible speed 50 km/h,Track-vehicles have priority,,Bu trafik işaretini gördüğünüzde neyi unutmamalısınız?,Bu işaret kar zinciri kullanma zorunluluğunu gösterir. Kar zinciriyle izin verilen azami hız 50 km/saat’tir. Paletli araçların önceliği anlamına gelmez.,Kar zinciri kullanmak,İzin verilen azami hız 50 km/saat,Paletli araçların önceliği vardır,
2.4.41-104,en,tr,Which vehicles are prohibited from using a road sign-posted like this?,The traffic sign prohibits vehicles from traveling on the route that exceed the weight indicated on the traffic sign. The weight specification refers to the actual axle load. It must not be exceeded. The red round circle in the traffic sign always indicates a ban.,- with an actual axle weight exceeding 2 t,- with a permissible axle weight exceeding 2 t,- with a permissible total weight not exceeding 2 t,,Bu şekilde işaretlenmiş yolu hangi araçların kullanması yasaktır?,İşarette belirtilen 2 t değeri gerçek aks yükünü ifade eder. Gerçek aks yükü 2 t’yi aşan araçlar bu yolu kullanamaz.,- gerçek aks yükü 2 t’yi aşanlar,- izin verilen aks yükü 2 t’yi aşanlar,- izin verilen toplam ağırlığı 2 t’yi aşmayanlar,
2.4.41-105,en,tr,What does this traffic sign indicate?,"The traffic sign ""Width Limit including load"" indicates road constrictions and bottlenecks on the subsequent section of the road. The track is not passable for vehicles that are wider than indicated on the sign including their cargo. In this case, the permissible width is 2 m.",A prohibition for vehicles more than 2 m wide including load,A roadway 2 m wide,You must keep a lateral distance of at least 2 m from other vehicles,,Bu trafik işareti neyi gösterir?,"Bu işaret, yük dahil genişliği 2 m’den fazla olan araçlar için geçiş yasağını gösterir. Yolun genişliği veya yan mesafe anlamına gelmez.",Yük dahil 2 m’den geniş araçlar için yasak,2 m genişliğinde taşıt yolu,Diğer araçlarla en az 2 m yan mesafe bırakmalısınız,
2.4.41-106,en,tr,Which vehicles can cause serious accidents when this traffic sign is ignored?,"This traffic sign is aimed at trucks and warns of height-limited passages - in front of tunnels, bridge constructions or heavy current overhead wires of trams. The height limit is indicated by the black triangles, here it is 3.8 m. If a vehicle higher than 3.8 m ignores this sign, serious accidents may occur. The truck may get caught or stuck in the overhead wires or the underpass. Length and width are not relevant.","Length 8 m, width 2.5 m, height 4 m","Length 10 m, width 3.9 m, height 3 m","Length 4 m, width 2.5 m, height 2.5 m",,Bu trafik işareti dikkate alınmazsa hangi araçlar ciddi kazalara neden olabilir?,"İşaret 3,8 m yükseklik sınırını gösterir. 4 m yüksekliğindeki araç bu sınırı aştığı için ciddi kazaya neden olabilir.","Uzunluk 8 m, genişlik 2,5 m, yükseklik 4 m","Uzunluk 10 m, genişlik 3,9 m, yükseklik 3 m","Uzunluk 4 m, genişlik 2,5 m, yükseklik 2,5 m",
2.4.41-107,en,tr,With which vehicles are you not allowed to drive on a road sign-posted like this?,The red round circle in the traffic sign always indicates a ban. Vehicles whose actual length exceeds 10 m may not drive on this road. Even vehicles with trailers whose total length exceeds 10 m may not continue on this road. This indicates road conditions that are not passable with longer vehicles.,"Car with caravan trailer, total length of the combination 11 m","Tractor with trailer, total length of the combination 12 m",Truck with a length of 9 m including load,,Bu şekilde işaretlenmiş yolda hangi araçlarla gidemezsiniz?,Gerçek toplam uzunluğu 10 m’yi aşan araçlar veya araç kombinasyonları bu yolda gidemez.,"Karavan römorklu otomobil, kombinasyon toplam uzunluğu 11 m","Römorklu traktör, kombinasyon toplam uzunluğu 12 m",Yük dahil 9 m uzunluğunda kamyon,
2.4.41-108,en,tr,What vehicles may you overtake when this traffic sign is displayed?,"You are not allowed to overtake, neither single nor multi-lane vehicles.",No vehicles,Single-track vehicles,Multi-track vehicles,,Bu trafik işareti varken hangi araçları sollayabilirsiniz?,Bu işaret tüm araçları sollamayı yasaklar. Tek izli veya çok izli araçlar sollanamaz.,Hiçbir aracı,Tek izli araçları,Çok izli araçları,
2.4.41-109,en,tr,What motor vehicles are subject to the no-overtaking rule indicated by this sign?,This traffic sign prescribes a ban on overtaking for motor vehicles with a permissible total weight of more than 3.5 t. The additional sign also prescribes overtaking for buses and cars WITH trailers.,Coaches or buses,Single-track motor vehicles,Cars without trailers,,Bu işaretle gösterilen sollama yasağı hangi motorlu araçlar için geçerlidir?,Ek levha nedeniyle bu sollama yasağı otobüsler ve römorksuz otomobiller için de geçerlidir. Tek izli motorlu araçlar bu kapsama girmez.,Tur otobüsleri veya otobüsler,Tek izli motorlu araçlar,Römorksuz otomobiller,
2.4.41-201,en,tr,Which vehicles are prohibited from using a road sign-posted like this?,The road marked on the sign you darst not drive when you are driving tractors or trucks t with a maximum mass of more than 3.5. Cars with trailers are allowed to drive here.,Trucks with a permissible total mass exceeding 3.5 t,Truck tractors,Cars with trailers,,Bu şekilde işaretlenmiş yolu hangi araçların kullanması yasaktır?,"İşaret, izin verilen toplam ağırlığı 3,5 tondan fazla kamyonlar ve çekici araçlar için geçiş yasağı getirir. Römorklu otomobiller bu seçeneklerde yasaklı değildir.","İzin verilen toplam ağırlığı 3,5 t’yi aşan kamyonlar",Çekici araçlar,Römorklu otomobiller,
2.4.41-202,en,tr,Which vehicles must keep the minimum distance of 70 m here?,Both tractors and trucks t with a maximum mass of more than 3.5. Map for these special rules. Cars are not included.,Trucks with a permissible total mass exceeding 3.5 t,Truck tractors,Cars,,Burada hangi araçlar en az 70 m mesafe bırakmalıdır?,"İzin verilen toplam ağırlığı 3,5 tondan fazla kamyonlar ve çekici araçlar bu asgari mesafeye uymalıdır. Otomobiller bu kapsamda değildir.","İzin verilen toplam ağırlığı 3,5 t’yi aşan kamyonlar",Çekici araçlar,Otomobiller,
2.4.41-203,en,tr,Which vehicles are not allowed to overtake here?,Trucks and trucks with a gross vehicle mass exceeding 3.5 tonnes and tractors may not overtake at the sign.,Trucks and trucks with trailers with a permissible total mass exceeding 3.5 t,Truck tractors,Cars,,Burada hangi araçların sollama yapmasına izin yoktur?,"İzin verilen toplam ağırlığı 3,5 tondan fazla olan kamyonlar, römorklu kamyonlar ve çekici araçlar burada sollama yapamaz.","İzin verilen toplam ağırlığı 3,5 t’yi aşan kamyonlar ve römorklu kamyonlar",Çekici araçlar,Otomobiller,
2.4.41-204,en,tr,What does this traffic sign indicate?,This traffic sign indicates a ban on labeling requirements vehicles carrying dangerous goods. All other permitted in this zone.,Motor vehicles with mandatory markings carrying dangerous goods are prohibited,Vehicles with an actual axle weight exceeding 3.5 t are prohibited,Trucks and combinations of vehicles are prohibited,,Bu trafik işareti neyi gösterir?,"Bu işaret, işaretleme zorunluluğu olan tehlikeli madde taşıyan motorlu araçların girmesinin yasak olduğunu gösterir.",İşaretleme zorunluluğu olan tehlikeli madde taşıyan motorlu araçlar yasaktır,"Gerçek aks yükü 3,5 t’yi aşan araçlar yasaktır",Kamyonlar ve araç kombinasyonları yasaktır,
2.4.41-205,en,tr,"You want to enter a road displaying this road sign. To what does the information ""12 t"" refer?","This sign refers to the actual mass of the vehicle, including cargo. Please mind that.",- actual weight of the vehicle,- gross vehicle weight rating of the vehicle,- unladen weight of the vehicle,,Bu trafik işaretinin bulunduğu bir yola girmek istiyorsunuz. “12 t” bilgisi neye karşılık gelir?,"Bu bilgi, yük dahil aracın gerçek ağırlığını ifade eder.",- aracın gerçek ağırlığına,- aracın izin verilen toplam ağırlığına,- aracın boş ağırlığına,
2.4.41-206,en,tr,"On this road traffic sign, to what does the information “12 t” refer?",,- actual mass of the vehicle,- maximum authorised mass of the vehicle,- actual mass of the load,,Bu trafik işaretindeki “12 t” bilgisi neye karşılık gelir?,"Bu bilgi, yük dahil aracın gerçek ağırlığını ifade eder.",- aracın gerçek ağırlığına,- aracın izin verilen azami ağırlığına,- yükün gerçek ağırlığına,
2.4.41-207,en,tr,You are driving a road haulage combination vehicle with a maximum authorised mass of 30 t. When may you continue driving after seeing this road traffic sign?,You may only drive on this road if you have to deliver a load to a resident or if this is a designated diversion route.,- have to deliver the consignment to a local resident,- am driving on a designated diversionary route,- am able to comply with the driving and rest periods by doing so,,Azami izin verilen ağırlığı 30 t olan bir karayolu yük taşıma kombinasyonu kullanıyorsunuz. Bu trafik işaretini gördükten sonra ne zaman devam edebilirsiniz?,Bu yola ancak yerel bir sakine teslimat yapmanız gerekiyorsa veya belirlenmiş bir sapma güzergâhında gidiyorsanız devam edebilirsiniz.,- gönderiyi yerel bir sakine teslim etmem gerekiyorsa,- belirlenmiş bir sapma güzergâhında gidiyorsam,- bu sayede sürüş ve dinlenme sürelerine uyabiliyorsam,
2.4.41-208,en,tr,"You are driving a vehicle combination comprising a motor vehicle and trailer, and you want to enter a road that has this signpost. What does the reference to “5.5 t” mean?","The traffic sign refers to the actual mass of each individual vehicle, the vehicle combination, including charge.",- actual mass of each individual vehicle in the vehicle combination,- actual total mass of the vehicle combination,- maximum authorised mass of the towing vehicle,,"Motorlu araç ve römorktan oluşan bir araç kombinasyonu kullanıyorsunuz ve bu işaretli yola girmek istiyorsunuz. “5,5 t” bilgisi ne anlama gelir?","Bu bilgi, araç kombinasyonundaki her bir aracın yük dahil gerçek ağırlığını ifade eder.",- araç kombinasyonundaki her bir aracın gerçek ağırlığı,- araç kombinasyonunun gerçek toplam ağırlığı,- çekici aracın izin verilen azami ağırlığı,
2.4.41-209,en,tr,"When you see this road sign, what is the situation in which you must keep a minimum distance of 70 metres from the vehicle in front?","As a driver of a truck with a maximum permissible mass of over 3.5 tonnes or as a driver of a tractor, I must keep a distance of at least 70 meters if there is a truck in front of me with a permissible maximum mass of over 3.5 tonnes.",- am driving a lorry with a permissible total weight of over 3.5 t behind another lorry with a permissible total weight of over 3.5 t,- am driving a tractor unit behind a lorry with a permissible total weight of over 3.5 t,- am driving a lorry with a permissible total weight of over 3.5 t behind a car with a trailer,,Bu trafik işaretini gördüğünüzde hangi durumda öndeki araçla en az 70 m mesafe bırakmalısınız?,"3,5 tondan ağır kamyonla veya çekici araçla, önünüzde yine 3,5 tondan ağır kamyon varsa en az 70 m mesafe bırakmalısınız.","- izin verilen toplam ağırlığı 3,5 t’den fazla olan bir kamyonla, yine 3,5 t’den fazla kamyonun arkasında gidiyorsam","- çekici araçla, izin verilen toplam ağırlığı 3,5 t’den fazla olan kamyonun arkasında gidiyorsam","- izin verilen toplam ağırlığı 3,5 t’den fazla olan kamyonla, römorklu otomobilin arkasında gidiyorsam",
2.4.41-401,en,tr,What motor vehicles are prohibited from driving on a road where this sign is displayed?,"This road sign describes a driving ban for tractors with a design-related maximum speed up to 25 km / h, as well as for motor vehicles with a trailer with a permissible maximum speed up to 25 km / h. 
This does not apply to tractors with a maximum design speed of more than 40 km/h.",Tractors with a type-specific maximum speed of 25 km/h,Motor vehicles with trailers with a maximum permissible speed of 25 km/h,Tractors with a type-specific maximum speed in excess of 40 km/h,,Bu işaretin bulunduğu yolda hangi motorlu araçların kullanılması yasaktır?,"Bu işaret, azami tasarım hızı 25 km/saat olan traktörler ve izin verilen azami hızı 25 km/saat olan römorklu motorlu araçlar için geçiş yasağı getirir. Azami tasarım hızı 40 km/saatten fazla olan traktörler bu kapsama girmez.",Azami tasarım hızı 25 km/saat olan traktörler,İzin verilen azami hızı 25 km/saat olan römorklu motorlu araçlar,Azami tasarım hızı 40 km/saatten fazla olan traktörler,
2.4.42-001,en,tr,What does this traffic sign indicate?,This traffic sign is at the end of the motorway.,The end of the autobahn,The end of the clearway for motor vehicles only,Temporary closure of the autobahn,,Bu trafik işareti neyi gösterir?,Bu işaret otoyolun sonunu gösterir.,Otoyolun sonu,Sadece motorlu araçlara ayrılmış yolun sonu,Otoyolun geçici olarak kapatılması,
2.4.42-002,en,tr,What does this traffic sign indicate?,This traffic sign is placed at the end of a highway. It means: From here on the advisory speed limit no longer applies. It does not indicate a ban on motor vehicles.,The end of the clearway for motor vehicles only,The end of the autobahn,Motor vehicles prohibited,,Bu trafik işareti neyi gösterir?,Bu işaret sadece motorlu araçlara ayrılmış yolun sonunu gösterir. Motorlu araç yasağı anlamına gelmez.,Sadece motorlu araçlara ayrılmış yolun sonu,Otoyolun sonu,Motorlu araçlar yasaktır,
2.4.42-004,en,tr,What do such traffic signs indicate?,A white number on a blue background with a white outline indicates the number of the motorway you are currently on.,The number of an autobahn,The distance to the next petrol station,The number of a European road,,Bu tür trafik işaretleri neyi gösterir?,"Mavi zemin üzerinde beyaz numara, üzerinde bulunduğunuz otoyolun numarasını gösterir.",Bir otoyolun numarası,Bir sonraki benzin istasyonuna mesafe,Bir Avrupa yolu numarası,
2.4.42-005,en,tr,"What does the figure ""26"" indicate in this traffic sign?","All motorway exits are numbered for better orientation. As a car driver, you can recognize the freeway exit ramp by the number 26. On road maps, in road atlases and in the common navigation devices, these numbers can also be found again.",Autobahn exit number 26,The A 26,The distance from the exit to Düsseldorf-Benrath,,Bu trafik işaretindeki “26” sayısı neyi gösterir?,Bu sayı otoyol çıkış numarasını gösterir. Çıkışların numaralandırılması yön bulmayı kolaylaştırır.,26 numaralı otoyol çıkışı,A 26 otoyolu,Çıkıştan Düsseldorf-Benrath’a mesafe,
2.4.42-006,en,tr,What does this traffic sign indicate?,"This traffic sign refers to a detour for freeway traffic. It is set up in the event of a traffic jam, for example. If the car driver follows the detour, he/she returns to the freeway.",A diversion for autobahn traffic when required,An underground station,Federal road (Bundesstrasse) 22,,Bu trafik işareti neyi gösterir?,"Bu işaret, gerektiğinde otoyol trafiği için kullanılacak sapma güzergâhını gösterir.",Gerektiğinde otoyol trafiği için sapma güzergâhı,Metro istasyonu,22 numaralı federal yol,
2.4.42-007,en,tr,What applies from this traffic sign onwards?,This traffic sign is subject to regulations that apply to traffic within built-up areas. This includes limiting the maximum speed to 50 km/h. Free choice of lanes applies only to vehicles up to 3.5 t permissible maximum mass. Vehicles with more than 3.5 t drive on the right.,Maximum permissible speed 50 km/h,Free choice of marked driving lanes for motor vehicles with a permissible total mass up to 3.5 t,Free choice of marked driving lanes for all motor vehicles,,Bu trafik işaretinden itibaren ne geçerlidir?,"Yerleşim yeri kuralları geçerlidir. Azami hız 50 km/saat olur. İşaretli şeritlerin serbest seçimi yalnızca izin verilen toplam ağırlığı 3,5 tona kadar olan motorlu araçlar için geçerlidir.",İzin verilen azami hız 50 km/saat,"İzin verilen toplam ağırlığı 3,5 t’ye kadar olan motorlu araçlar için işaretli şeritleri serbest seçme",Tüm motorlu araçlar için işaretli şeritleri serbest seçme,
2.4.42-008-M,en,tr,What applies when you see this traffic sign?,"In towns, you are allowed to deviate from the requirement to drive on the right, i.e. you are free to choose your lane on multi-lane roads. On two-lane roads in towns, vehicles in the right lane may also drive faster than vehicles in the left lane, but you are still not allowed to drive faster than 50 km/h in towns.",- choose whatever lane I wish for my direction of travel,- drive more quickly in the right-hand lane than vehicles travelling in the left-hand lane,- drive faster than 50 km/h because this is a multi-lane carriageway,,Bu trafik işaretini gördüğünüzde ne geçerlidir?,"Yerleşim içinde, gidiş yönünüz için uygun şeridi seçebilirsiniz ve sağ şeritteki araçlar sol şeritteki araçlardan daha hızlı gidebilir. Ancak 50 km/saatten hızlı gidemezsiniz.",- gidiş yönüm için istediğim şeridi seçebilirim,"- sağ şeritte, sol şeritte giden araçlardan daha hızlı gidebilirim",- çok şeritli taşıt yolu olduğu için 50 km/saatten hızlı gidebilirim,
2.4.42-101,en,tr,What applies from this traffic sign onwards?,"Car drivers recognize from this traffic sign that the regulations for traffic within closed villages apply. You must not announce overtaking maneuvers by honking, as this is only allowed outside closed villages. In general, it is forbidden to drive with parking lights. Parking cars may be secured with the parking light.",You may not sound your horn to signal your intention to overtake,Parking cars may be safely marked with parking light,You may drive with parking light in the darkness,,Bu trafik işaretinden itibaren ne geçerlidir?,Yerleşim yeri kuralları başlar. Sollama niyetini korna ile bildiremezsiniz. Park halindeki araçlar park lambasıyla güvenceye alınabilir; karanlıkta park lambasıyla sürüş yapılamaz.,Sollama niyetimi bildirmek için korna çalamam,Park eden araçlar park lambasıyla güvenli şekilde işaretlenebilir,Karanlıkta park lambasıyla sürebilirim,
2.4.42-102,en,tr,How are vehicles with a permissible total mass up to 2.8 t allowed to be parked here?,"This traffic sign signals to the vehicle driver that vehicles up to 2.8 t of permissible total mass may only be parked in accordance with the illustration. However, smaller cars also have to comply with these regulations as well.",The car as shown in the picture,The caravan as shown in the picture,Small cars also diagonally to the driving direction,,"İzin verilen toplam ağırlığı 2,8 tona kadar olan araçlar burada nasıl park edilebilir?",Araçlar yalnızca işarette gösterildiği şekilde park edilebilir. Küçük otomobiller de bu düzenlemeye uymalıdır.,Resimde gösterilen otomobil gibi,Resimde gösterilen karavan gibi,Küçük otomobiller ayrıca sürüş yönüne çapraz şekilde,
2.4.42-103,en,tr,What does this traffic sign indicate?,"The square traffic sign with a blue border indicates that there is a refuel possibility for hydrogen-powered vehicles in the immediate vicinity. These cars are still relatively expensive, but are considered the vehicles of the future.",- hydrogen filling station,- natural gas fuel station,- auto gas filling station,,Bu trafik işareti neyi gösterir?,Bu işaret hidrojen dolum istasyonunu gösterir.,- hidrojen dolum istasyonu,- doğal gaz yakıt istasyonu,- LPG/otogaz dolum istasyonu,
2.4.42-104,en,tr,What does this traffic sign indicate?,This traffic sign points out a natural gas filling station where drivers can refuel their natural gas-powered vehicle. The abbreviation CNG stands for the term compressed natural gas.,- natural gas fuel station,- hydrogen filling station,- auto gas filling station,,Bu trafik işareti neyi gösterir?,Bu işaret doğal gaz (CNG) yakıt istasyonunu gösterir.,- doğal gaz yakıt istasyonu,- hidrojen dolum istasyonu,- LPG/otogaz dolum istasyonu,
2.4.42-105,en,tr,What does this traffic sign indicate?,The inscription LPG on the square traffic sign is an abbreviation for Liquefied Petroleum Gas. This traffic sign signals to the car driver that there is an LPG station.,- auto gas filling station,- natural gas fuel station,- hydrogen filling station,,Bu trafik işareti neyi gösterir?,"LPG yazısı, otogaz dolum istasyonunu gösterir.",- LPG/otogaz dolum istasyonu,- doğal gaz yakıt istasyonu,- hidrojen dolum istasyonu,
2.4.42-106,en,tr,What does this traffic sign indicate?,"You will see a plug with cable on the sign. It shows you a nearby charging station for electric vehicles such as electric cars, e-bikes or electric scooters. There you can charge your powered vehicle.",A charging station for electric vehicles,A danger of explosion at a filling station through electric devices,A facility for charging mobile telephones,,Bu trafik işareti neyi gösterir?,Fiş sembolü elektrikli araçlar için şarj istasyonunu gösterir.,Elektrikli araçlar için şarj istasyonu,Elektrikli cihazlar nedeniyle benzin istasyonunda patlama tehlikesi,Cep telefonlarını şarj etme tesisi,
2.4.42-107,en,tr,What does this traffic sign indicate?,"The traffic sign P + R on a blue background stands for ""Park and Ride"". It identifies a parking lot with public transport connection. The parking lot is continuous or temporary.","A carpark with connections to public transport (""Park + Ride"")","A filling station with carwash (""Care + Clean"")","A car hire centre with repair workshop (""Breakdown service + Repair"")",,Bu trafik işareti neyi gösterir?,"P+R işareti, toplu taşımaya bağlantısı olan park yerini gösterir.",Toplu taşımaya bağlantılı otopark (“Park + Ride”),Oto yıkamalı benzin istasyonu (“Care + Clean”),Tamir atölyeli araç kiralama merkezi (“Breakdown service + Repair”),
2.4.42-108,en,tr,You are driving a toll-chargeable truck and are approaching the displayed traffic sign. What should you do?,"You can only continue if the toll was paid for using the route and you should check whether it is correctly set the correct number of axles here without on-board unit (OBU). If not, ask me correctly.","I check the on-board-unit (OBU), to see if the number of axles is set correctly","I may continue driving without an on-board-unit (OBU), only if a toll was paid for using the route",I pay the toll at the toll station upon leaving the toll route,,Geçiş ücretine tabi bir kamyon kullanıyorsunuz ve gösterilen trafik işaretine yaklaşıyorsunuz. Ne yapmalısınız?,OBU’da aks sayısının doğru ayarlanıp ayarlanmadığını kontrol etmelisiniz. OBU olmadan ancak ilgili güzergâh için geçiş ücreti ödenmişse devam edebilirsiniz. Ücreti çıkışta ödemezsiniz.,Araç üstü cihazda (OBU) aks sayısının doğru ayarlanıp ayarlanmadığını kontrol ederim,"Araç üstü cihaz (OBU) olmadan, yalnızca bu güzergâh için geçiş ücreti ödenmişse devam edebilirim",Geçiş ücretini ücretli güzergâhtan çıkarken gişede öderim,
2.4.42-109-M,en,tr,What is correct in this situation?,"Driving a protective strip continuously is not permitted. Protective strips have a dashed mark and can be driven by car if necessary, especially to avoid oncoming traffic. But you can only do that if bicycle traffic is not endangered.",- allowed to drive on the advisory bike lane after I have ruled out any risk to cyclists by carefully observing the road traffic situation,- allowed to drive on the advisory bike lane only until I am past the truck,- not allowed to drive on the advisory bike lane,,Bu durumda hangisi doğrudur?,Koruma şeridi sürekli olarak kullanılamaz. Ancak trafik durumu gerektiriyorsa ve bisikletlileri tehlikeye atmadığınızdan emin olduktan sonra kısa süreliğine üzerinde gidebilirsiniz.,- yol trafiğini dikkatle gözlemleyerek bisikletliler için tehlike olmadığını dışladıktan sonra koruma şeridinde gidebilirim,- sadece kamyonu geçene kadar koruma şeridinde gidebilirim,- koruma şeridinde gidemem,
2.4.42-110,en,tr,Which document allows you to park here?,You are allowed to park in the parking lot with this sign if you yourself have an EU parking permit for severely disabled people or if you are transporting a person with an EU parking permit for severely disabled people.,My EU parking card for people with severe disabilities,The EU parking card of a severely disabled person whom I am transporting,My residential parking permit,,Burada hangi belgeyle park edebilirsiniz?,"Burada, sizin AB ağır engelli park kartınız varsa veya AB ağır engelli park kartı olan bir kişiyi taşıyorsanız park edebilirsiniz. Sakin park izni yeterli değildir.",Ağır engelliler için AB park kartım,Taşıdığım ağır engelli kişinin AB park kartı,Sakin park iznim,
2.4.43-002,en,tr,You need assistance on the autobahn. Which information does the arrow on the roadside marker give you?,"Arrows on the reflector posts on the edge of a freeway point towards the nearest emergency services pillar. If you need help, follow the arrows to reach an emergency pillar as quickly as possible.",Nearest emergency call telephone in the direction of the arrow,Nearest car park in the direction of the arrow,Next exit in the direction of the arrow,,Otoyolda yardıma ihtiyacınız var. Yol kenarı işaretindeki ok size hangi bilgiyi verir?,"Ok, en yakın acil çağrı telefonunun yönünü gösterir.",Ok yönündeki en yakın acil çağrı telefonu,Ok yönündeki en yakın otopark,Ok yönündeki bir sonraki çıkış,
2.5.01-001,en,tr,What can you do to avoid unnecessary noise?,"To avoid unnececessary noise, avoid making high revolutions with your engine and do not modify either the intake/exhaust system. Removing fairings do not impact noise.",Avoid high engine revolutions,Do not modify intake and exhaust systems,Remove the fairings,,Gereksiz gürültüyü önlemek için ne yapabilirsiniz?,Yüksek motor devrinden kaçınmalı ve emme/egzoz sistemlerinde değişiklik yapmamalısınız. Kaportayı sökmek gürültüyü önlemez.,Yüksek motor devirlerinden kaçınmak,Emme ve egzoz sistemlerinde değişiklik yapmamak,Kaportaları sökmek,
2.5.01-002,en,tr,What can you do to avoid noise pollution?,"To avoid above normal level of noise called noise pollution, do all of the above.",Don't drive off with spinning wheels,"Avoid ""power sound"" through loudspeakers","Push the vehicle on residential premises, if possible",,Gürültü kirliliğini nasıl önleyebilirsiniz?,"Patinaj yaparak kalkış yapmamalı, hoparlörlerden yüksek sesli “güçlü ses”ten kaçınmalı ve mümkünse konut alanlarında aracı itmelisiniz.",Patinaj yapan tekerleklerle kalkış yapmamak,Hoparlörlerden “güçlü ses” çıkarmaktan kaçınmak,Mümkünse konut alanlarında aracı itmek,
2.5.01-004,en,tr,How can you save fuel?,You as a car driver can save fuel when you are traveling with your vehicle at low speeds. You should shift as early as possible into a higher gear and switch back as late as possible to keep the engine speeds low.,Change to a higher gear earlier,Change to a lower gear later,By driving frequently at high revolutions,,Nasıl yakıt tasarrufu yapabilirsiniz?,Motor devrini düşük tutmak için daha erken üst vitese geçmeli ve daha geç alt vitese düşmelisiniz. Sık sık yüksek devirde sürmek yakıtı artırır.,Daha erken üst vitese geçmek,Daha geç alt vitese düşmek,Sık sık yüksek devirde sürerek,
2.5.01-005,en,tr,How can noise be avoided?,Noise is generally generated by the running engine of a car. Driving at high speeds and strong acceleration contributes to increased noise. Stop the engine if you wait or park your vehicle somewhere for a longer amount of time.,"If possible, avoid strong acceleration",By switching off the engine if you have to wait or stop for a longer period,By driving at high revolutions,,Gürültü nasıl önlenebilir?,Mümkünse güçlü hızlanmadan kaçınmalı ve uzun süre beklemek veya durmak zorundaysanız motoru kapatmalısınız. Yüksek devirde sürmek gürültüyü artırır.,Mümkünse güçlü hızlanmadan kaçınarak,Uzun süre beklemek veya durmak zorundaysanız motoru kapatarak,Yüksek devirde sürerek,
2.5.01-006,en,tr,How is avoidable noise caused?,"Avoidable noise can be caused by driving with a defective exhaust system or by ""playing"" with the gas while standing. If a car driver honks because of a dangerous situation, this does not count as avoidable noise, but serves to avert danger.",By driving with a defective exhaust,"By ""playing"" with the accelerator when standing still",By sounding your horn when in danger,,Kaçınılabilir gürültü nasıl oluşur?,Arızalı egzozla sürmek veya dururken gaz pedalıyla oynamak kaçınılabilir gürültü oluşturur. Tehlike durumunda korna çalmak buna dahil değildir.,Arızalı egzozla sürerek,Dururken gaz pedalıyla “oynayarak”,Tehlike anında korna çalarak,
2.5.01-007,en,tr,Why should you avoid driving off at a rapid pace?,"Making a racing start is an additional noise pollution for other road users. You as a car driver damage your vehicle as well as the tires due to high wear and abrasion with a racing start. The environment is additionally burdened. On the other hand, the rear-wheel brake is no longer and not any less loaded when starting.",Because the noise you cause annoys others,Because of heavier tyre wear,Because this is a great strain on the rear brake,,Neden hızlı kalkış yapmaktan kaçınmalısınız?,Hızlı kalkış başkalarını rahatsız eden gürültü oluşturur ve lastik aşınmasını artırır. Arka fren için büyük bir yük değildir.,Çünkü oluşturduğum gürültü başkalarını rahatsız eder,Daha fazla lastik aşınması nedeniyle,Çünkü arka fren için büyük bir yüktür,
