questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
1.5.01-126,en,tr,You are driving a motor vehicle with a manual gearbox. What style of driving results in higher fuel consumption within a built-up area?,"When accelerating hard, you consume more fuel than when accelerating normally. The higher the speed, the more fuel is consumed.",Accelerating heavily,Driving at high engine speed,Driving in a high gear,,,,,,,
1.5.01-127,en,tr,You are driving a motor vehicle with a manual gearbox. How can you reduce the fuel consumption of your vehicle?,"The higher the engine speed, the more fuel is consumed. If you ride with foresight, you can avoid unnecessary acceleration and braking.",By switching early up to the next gear,"By employing an anticipatory driving style, to avoid frequent changes of speed",By driving at a high engine speed,,,,,,,
1.5.01-128,en,tr,How can you reduce the noise generated by your motor vehicle?,"The higher the engine speed, the louder the engine will be. Tyres have differences in quality. When buying tyres, pay attention to the rolling noise.",By driving at a low engine speed,By using tyres that have a low rolling noise,By removing the air filter insert,,,,,,,
1.5.01-129,en,tr,What should you do to help protect the environment?,"The engine also burns fuel when stationary, you should switch off the engine if you stop for a longer period of time. If there are atypical signs, such as smoke, you should have your vehicle checked.",- have the motor vehicle inspected if the exhaust is emitting an excessive amount of smoke,- switch off the engine if waiting for longer periods,- avoid unnecessary driving back and forth,,,,,,,
1.5.01-130,en,tr,"You are driving a motor vehicle with a manual gearbox. When driving, what can cause avoidable noise pollution?","The higher the engine speed, the louder the engine. Tuned exhaust systems are usually louder than the standard exhaust system. You will consume more fuel when accelerating hard than when accelerating normally.",Heavily accelerating unnecessarily,Defective silencer,Driving fast in low gears,,,,,,,
1.5.01-131,en,tr,You are driving a motor vehicle with a manual gearbox on a level carriageway. How should you change gears so as to drive in a particularly environmentally conscious and economical way?,"When accelerating, always try to keep the engine speed as low as possible. When coasting, shift gears as late as possible to take advantage of the engine braking effect and use the brakes as little as possible.",Changing up gears as early as possible,Changing down again as late as possible,"Drive until the upper engine speed range is reached in one gear, before changing up",,,,,,,
1.5.01-132,en,tr,You are driving a motor vehicle with a manual gearbox. What type of behaviour pollutes the environment?,Constant speed consumes less fuel than constant deceleration and acceleration. Unnecessary acceleration at red lights burns fuel unnecessarily.,An uneven driving style,Frequently pressing the accelerator while waiting at traffic lights,Driving downhill in a high gear,,,,,,,
1.5.01-133,en,tr,You are driving a motor vehicle with a manual gearbox. How can you achieve efficient fuel consumption?,"At constant speed, less is consumed than when constantly decelerating and accelerating. Tyre pressure has a major impact on fuel consumption as it affects rolling resistance.",By having the proper tyre inflation pressure,By adopting an even driving style with low engine speeds,"When accelerating, changing the gears upwards as late as possible",,,,,,,
1.5.01-134,en,tr,What should you consider after starting your vehicle?,"Unnecessary standing with the engine running unnecessarily pollutes the environment. Start the engine only when you want to drive off. The lower the engine speed, the less fuel is burnt.",- drive off as promptly as possible,- drive at low engine speeds,"- if possible, allow the engine of the stationary vehicle to warm up",,,,,,,
1.7.01-003,en,tr,What influences the degree of centrifugal force on bends?,"The centrifugal force can throw your vehicle out of the curve. When doubling the speed, the centrifugal force quadruples. In addition, the curve radius influences this force as well. The tighter the curve, the more the centrifugal force increases. Therefore, you must brake early in tight corners.",The radius of the bend,Speed,Headwind,,,,,,,
1.7.01-006,en,tr,Wet conditions can impair the effectiveness of drum brakes. What should you do?,"The drum brake can run dry. For that you as the car driver brake cautiously. The drum brake heats up and the water can evaporate. Of course, you brake only when the traffic flow allows it. A rear-end collision must be avoided at all costs. Keep an eye on the traffic behind you.",I carefully drive to dry the brakes,I apply the brakes repeatedly while stationary,I refill the brake fluid,,,,,,,
1.8.01-003,en,tr,When will offences carrying two points be deleted from the Central Register of Road Traffic Offenders?,"Registered misdemeanors, which have been scored and entered in Register of Driver Fitness with two points, become statute-barred after five years. Serious violations are always punished with two points.",- 5 years,- 3 years,- 2 years,,,,,,,
2.1.01-001,en,tr,What can cause skidding on bends?,Defective shock absorbers can be the cause of a vehicle skidding or swinging off the curve when turning. The correct tire pressure specified by the manufacturer is important for a stable vehicle position in curves. It is tailored to the overall design of the vehicle. Too low or too different tire pressure reduces driving stability and increases the risk of skidding on turns. Too high a load has an influence on the driving stability. There is not too little loading.,Faulty shock-absorbers,Insufficient or uneven tyre pressure,Load is too small,,,,,,,
2.1.01-003,en,tr,What can cause skidding on bends?,"In curves, the following factors can lead to skidding: 1. excessive speed; 2. wet or icy roads; 3. strong braking. In turns, much of the stiction forces are needed for the cornering forces that hold the vehicle in the lane. If you brake too much, the stiction is instead used largely for the transmission of the braking force. As a result, the cornering forces are too low to counteract the centrifugal force, the same applies to excessive speed. On wet roads, a film of water between the road surface and the tire reduces grip and promotes skidding.",Heavy braking,Driving fast on a wet roadway,Slight acceleration when leaving the bend,,,,,,,
2.1.01-004,en,tr,What can cause a dangerous situation?,"When cutting a corner, the vehicle in the curve is directed inward and the opposite lane is used as well in order to progress faster. This represents a serious threat to oncoming traffic and can lead to serious accidents. Dimming too late can also jeopardize oncoming drivers as they are dazzled and drive almost blindly.",Cutting corners,Dipping your headlights too late,Driving too far behind the vehicle in front,,,,,,,
2.1.01-005-B,en,tr,What do you do if the white car does not stop?,"Even if you are in the right of way: Do not take risks in case of bad traffic behavior of other participants. Draw attention to the error with horn signal, but do not insist on your right and renounce your right of way. Lower your speed as well.","Reduce speed, waive your priority",Sound your horn and try to pass in front of the car,,,,,,,,
