questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.7.01-206,en,uz,What must you remember when passengers are boarding and alighting?,Coming soon...,You may only activate the enabling device of automatic doors after the bus has stopped,You must watch all directly operated doors,"In the case of automatic doors, you may set off already when the indicator lamp for an open door is still lit",,Yo‘lovchilar avtobusga chiqayotgan va tushayotgan paytda nimani yodda tutishingiz kerak?,"Avtomatik eshiklar ruxsat berish qurilmasini faqat avtobus to‘xtagandan keyin faollashtiring. Bevosita boshqariladigan barcha eshiklarni kuzatish kerak. Ochiq eshik chirog‘i yonib tursa, harakatlanmang.",Avtomatik eshiklarning ruxsat berish qurilmasini faqat avtobus to‘xtagandan keyin faollashtirish mumkin,Bevosita boshqariladigan barcha eshiklarni kuzatishim kerak,Avtomatik eshiklarda ochiq eshik nazorat chirog‘i yonib turganda ham yo‘lga chiqish mumkin,
2.7.01-207,en,uz,What must you remember when the doors of your bus are operated independently?,Coming soon...,You must regularly make sure that the squeeze protection is functioning,"For doors without squeeze protection, you must make sure that no passenger is squeezed in the doors","In the case of doors with squeeze protection, you may set off already when the indicator lamp for an open door is still lit",,Avtobus eshiklari mustaqil ishlaganda nimani yodda tutishingiz kerak?,"Qisilishdan himoya tizimi muntazam tekshirilishi kerak. Qisilishdan himoyasi bo‘lmagan eshiklarda yo‘lovchi qisilib qolmasligini ta’minlang. Ochiq eshik chirog‘i yonib tursa, yo‘lga chiqish mumkin emas.",Qisilishdan himoya tizimi ishlashini muntazam tekshirishim kerak,Qisilishdan himoyasi bo‘lmagan eshiklarda yo‘lovchi qisilib qolmasligini ta’minlashim kerak,Qisilishdan himoyasi bo‘lgan eshiklarda ochiq eshik nazorat chirog‘i yonib turganda ham yo‘lga chiqish mumkin,
2.7.01-208,en,uz,What must you remember in regular traffic?,Coming soon...,The destination and route signs must show the correct information,The number of the bus line must be visible on the rear of the bus,"In darkness, destination and route signs are only allowed to be lit when stopping",,Muntazam qatnovda nimani yodda tutishingiz kerak?,Yo‘nalish va manzil ko‘rsatkichlari to‘g‘ri ma’lumot ko‘rsatishi kerak. Avtobus liniyasi raqami orqa tomonda ko‘rinishi kerak. Qorong‘ida ko‘rsatkichlar faqat to‘xtaganda yoritiladi degan qoida yo‘q.,Manzil va yo‘nalish ko‘rsatkichlari to‘g‘ri ma’lumotni ko‘rsatishi kerak,Avtobus liniyasi raqami avtobus orqasida ko‘rinishi kerak,Qorong‘ida manzil va yo‘nalish ko‘rsatkichlarini faqat to‘xtaganda yoritish mumkin,
2.7.01-209,en,uz,On which journeys are you not allowed to transport persons who are standing up?,Coming soon...,- in non-regular traffic,- in tourist traffic to holiday destinations,- in regular traffic,,Qaysi qatnovlarda tik turgan yo‘lovchilarni tashish mumkin emas?,Nomuntazam qatnovlarda va ta’til manzillariga turistik qatnovlarda tik turgan yo‘lovchilarni tashish mumkin emas. Muntazam qatnovda esa tegishli ruxsat bo‘lishi mumkin.,- nomuntazam qatnovda,- ta’til manzillariga turistik qatnovda,- muntazam qatnovda,
2.7.01-211,en,uz,What must you provide for in winter?,Coming soon...,The steps must be free of snow and ice,The floor must remain slip-proof,The side windows in the passenger area must not mist over,,Qishda nimani ta’minlashingiz kerak?,"Yo‘lovchilar xavfsizligi uchun zinapoyalar qor va muzdan tozalangan, pol sirpanmaydigan, yo‘lovchi salonidagi yon oynalar terlamagan bo‘lishi kerak.",Zinapoyalar qor va muzdan tozalangan bo‘lishi kerak,Pol sirpanmaydigan bo‘lib qolishi kerak,Yo‘lovchi qismidagi yon oynalar terlamasligi kerak,
2.7.01-212,en,uz,What must you remember in the case of bus doors?,Coming soon...,The door areas must remain free while driving,You may only set off when all doors are completely closed,You may open the doors in the summer while driving if the passengers so wish,,Avtobus eshiklari bo‘yicha nimani yodda tutishingiz kerak?,Harakat paytida eshik hududlari bo‘sh bo‘lishi kerak. Faqat barcha eshiklar to‘liq yopilgandan keyin yo‘lga chiqish mumkin. Yo‘lovchilar xohlasa ham harakat paytida eshiklarni ochish mumkin emas.,Haydash vaqtida eshik hududlari bo‘sh bo‘lishi kerak,Faqat barcha eshiklar to‘liq yopilganda yo‘lga chiqish mumkin,"Yozda yo‘lovchilar xohlasa, harakat paytida eshiklarni ochish mumkin",
2.7.01-216,en,uz,For what are you allowed to use the loudspeaker system when driving in regular traffic?,Coming soon...,To transmit traffic information from the radio,To give operational information,To entertain the passengers,,Muntazam qatnovda haydash paytida ovoz kuchaytirgich tizimidan nima uchun foydalanishingiz mumkin?,Muntazam qatnovda ovoz kuchaytirgichdan operatsion/xizmat ma’lumotlarini berish uchun foydalanish mumkin. Radio transport ma’lumotlarini uzatish yoki yo‘lovchilarni ko‘ngil ochish uchun foydalanish maqsadga muvofiq emas.,Radiodagi yo‘l harakati ma’lumotlarini uzatish uchun,Xizmatga oid ma’lumotlarni berish uchun,Yo‘lovchilarni ko‘ngil ochish uchun,
2.7.01-217,en,uz,What must you show passengers if requested in regular traffic?,Coming soon...,Transport rates and transport conditions,Timetable,City map with road register,,"Muntazam qatnovda yo‘lovchilar so‘rasa, ularga nimani ko‘rsatishingiz kerak?","Yo‘lovchilar so‘raganda tariflar, tashish shartlari va jadvalni ko‘rsatish kerak. Yo‘l ro‘yxatli shahar xaritasi talab qilinmaydi.",Tashish tariflari va tashish shartlari,Jadval,Ko‘cha ro‘yxati bo‘lgan shahar xaritasi,
2.7.01-218,en,uz,When must you intervene as bus driver?,Coming soon...,- improperly use safety devices (e.g. emergency door openers),- throw objects out of the bus,- smoke in a regular bus,,Avtobus haydovchisi sifatida qachon aralashishingiz kerak?,"Yo‘lovchilar xavfsizlik qurilmalaridan noto‘g‘ri foydalansa, avtobusdan buyumlar uloqtirsa yoki muntazam avtobusda cheksa, aralashishingiz kerak.","- xavfsizlik qurilmalaridan, masalan favqulodda eshik ochgichlardan, noto‘g‘ri foydalansa",- avtobusdan buyumlar uloqtirsa,- muntazam avtobusda cheksa,
2.7.01-219,en,uz,When must you intervene as bus driver?,Coming soon...,- annoy others by making noise,- open doors without permission,- drink refreshing beverages,,Avtobus haydovchisi sifatida qachon aralashishingiz kerak?,"Yo‘lovchilar boshqalarni shovqin bilan bezovta qilsa yoki eshiklarni ruxsatsiz ochsa, aralashishingiz kerak. Salqin ichimlik ichish o‘z-o‘zidan aralashish sababi emas.",- boshqalarni shovqin bilan bezovta qilsa,- eshiklarni ruxsatsiz ochsa,- salqin ichimlik ichsa,
2.7.01-220,en,uz,Which persons may you refuse to transport?,Coming soon...,Persons who would endanger safety and order of operation,Persons who would endanger the safety of other passengers,Persons accompanied by a dog,,Qaysi shaxslarni tashishdan bosh tortishingiz mumkin?,"Agar shaxslar ekspluatatsiya xavfsizligi yoki tartibiga, yoki boshqa yo‘lovchilar xavfsizligiga xavf tug‘dirsa, ularni tashishdan bosh tortish mumkin. It bilan kelishning o‘zi sabab emas.",Ishlash xavfsizligi va tartibiga xavf tug‘diradigan shaxslar,Boshqa yo‘lovchilar xavfsizligiga xavf tug‘diradigan shaxslar,It bilan kelgan shaxslar,
2.7.01-221,en,uz,What are you not allowed to carry on a bus?,Coming soon...,Dangerous and malodorous materials,Objects which can cause injuries to passengers,Small animals in cages,,Avtobusda nimani olib yurish mumkin emas?,Xavfli va badbo‘y moddalar hamda yo‘lovchilarga jarohat yetkazishi mumkin bo‘lgan buyumlarni avtobusda olib yurish mumkin emas. Qafasdagi kichik hayvonlarga odatda ruxsat bo‘lishi mumkin.,Xavfli va badbo‘y moddalar,Yo‘lovchilarga jarohat yetkazishi mumkin bo‘lgan buyumlar,Qafasdagi kichik hayvonlar,
2.7.01-222,en,uz,What must you remember when transporting luggage in buses?,Coming soon...,The luggage must be safely loaded,Passages and doors must remain free,Luggage may only be transported in specially marked luggage compartments,,Avtobuslarda bagaj tashishda nimani yodda tutish kerak?,Bagaj xavfsiz joylashtirilishi kerak. O‘tish yo‘laklari va eshiklar bo‘sh qolishi shart. Bagaj faqat maxsus belgilangan bagaj bo‘limida tashilishi kerak degan umumiy qoida yo‘q.,Bagaj xavfsiz yuklangan bo‘lishi kerak,O‘tish yo‘laklari va eshiklar bo‘sh qolishi kerak,Bagaj faqat maxsus belgilangan bagaj bo‘limlarida tashilishi mumkin,
2.7.01-223,en,uz,What must you remember when transporting animals in buses?,Coming soon...,They may not be transported on seats,The animals may not inconvenience passengers,Dogs may only be transported when wearing a muzzle,,Avtobusda hayvonlarni tashishda nimani yodda tutish kerak?,Hayvonlar o‘rindiqlarda tashilmasligi va yo‘lovchilarga noqulaylik tug‘dirmasligi kerak. Itlarga har doim tumshuqbog‘ majburiy degan umumiy qoida yo‘q.,Ular o‘rindiqlarda tashilmasligi kerak,Hayvonlar yo‘lovchilarga noqulaylik tug‘dirmasligi kerak,Itlar faqat tumshuqbog‘ bilan tashilishi mumkin,
2.7.01-225,en,uz,What must you reckon with at a bus stop when driving a school bus?,Coming soon...,- may try to board the bus while the doors are closing,- may still push into a fully loaded bus,,,Maktab avtobusini boshqarganda bekatda nimani kutishingiz kerak?,Bolalar eshiklar yopilayotgan paytda ham avtobusga chiqishga urinishi yoki to‘la avtobusga ham tiqilishga harakat qilishi mumkin.,- eshiklar yopilayotgan paytda avtobusga chiqishga urinishi mumkin,- to‘liq avtobusga ham tiqilishi mumkin,,
2.7.01-226,en,uz,When must a school bus be marked with orange school bus signs?,Coming soon...,When school children are transported,Before and after transporting school children,,,Maktab avtobusi qachon to‘q sariq maktab avtobusi belgisi bilan belgilanishi kerak?,"Maktab bolalari tashilayotgan paytda, shuningdek ularni tashishdan oldin va keyin maktab avtobusi belgilari qo‘yilishi kerak.",Maktab bolalari tashilayotganda,Maktab bolalarini tashishdan oldin va keyin,,
2.7.01-227,en,uz,What must you do as driver of a school bus before leaving a bus stop?,Coming soon...,Make sure that all doors are properly closed,Make sure there is no child in front of the bus,Switch off the hazard warning lights,,Maktab avtobusi haydovchisi sifatida bekatdan chiqishdan oldin nima qilishingiz kerak?,Yo‘lga chiqishdan oldin barcha eshiklar to‘g‘ri yopilganiga va avtobus oldida bola yo‘qligiga ishonch hosil qiling. Zarur hollarda avariya chiroqlarini o‘chirish kerak.,Barcha eshiklar to‘g‘ri yopilganiga ishonch hosil qilish,Avtobus oldida bola yo‘qligiga ishonch hosil qilish,Avariya chiroqlarini o‘chirish,
2.7.01-228,en,uz,When must you intervene as driver of a school bus while you are driving?,Coming soon...,- enter the marked off area,- are standing on the seats,- change places,,Maktab avtobusi haydovchisi sifatida haydash paytida qachon aralashishingiz kerak?,"Bolalar ajratilgan hududga kirsa, o‘rindiqlar ustida tursa yoki joy almashtirib yursa, xavfsizlik sabab aralashishingiz kerak.",- belgilangan hududga kirsa,- o‘rindiqlar ustida tursa,- joylarini almashtirsa,
2.7.01-229,en,uz,What must you remember as driver of a regular bus or school bus when approaching bus stops?,Coming soon...,- switch on the hazard warning lights when approaching certain bus stops,- slow down in good time when approaching and avoid sudden braking,- switch on the hazard warning lights when leaving all bus stops,,Muntazam avtobus yoki maktab avtobusi haydovchisi sifatida bekatlarga yaqinlashganda nimani yodda tutishingiz kerak?,"Ayrim bekatlarga yaqinlashganda avariya chiroqlarini yoqish talab qilinishi mumkin. Vaqtida sekinlashib, keskin tormozlashdan saqlaning. Har bir bekatdan chiqishda avariya chiroqlarini yoqish shart emas.",- ayrim bekatlarga yaqinlashganda avariya chiroqlarini yoqish,- yaqinlashayotganda vaqtida sekinlashish va keskin tormozlashdan saqlanish,- barcha bekatlardan chiqishda avariya chiroqlarini yoqish,
2.7.01-231,en,uz,"As driver of a regular bus, you want to leave a bus stop. What is correct?",Coming soon...,Only switch on the indicator just before setting off,Do not force your way into the flow of traffic,Switch on the hazard warning lights when joining the flow of traffic,,Muntazam avtobus haydovchisi sifatida bekatdan chiqmoqchisiz. Nima to‘g‘ri?,Yo‘lga qo‘shilayotganda transport oqimiga majburan chiqib ketmang. Yo‘lga chiqish niyatini vaqtida burilish ko‘rsatkichi bilan bildiring; avariya chiroqlarini qo‘shilish uchun yoqmang.,Faqat harakatlanishdan oldin burilish ko‘rsatkichini yoqish,Transport oqimiga majburan kirib bormaslik,Transport oqimiga qo‘shilayotganda avariya chiroqlarini yoqish,
2.7.01-232,en,uz,What must you remember when you want to use the ramp or lift of a bus?,Coming soon...,The ramp may only be moved in or out when the bus is standing,The lift may only be operated when the bus is standing,Ramps and lifts may also be moved in while the bus is setting off,,"Avtobus rampasi yoki liftidan foydalanmoqchi bo‘lsangiz, nimani yodda tutishingiz kerak?","Rampa yoki lift faqat avtobus to‘xtab turganda chiqarilishi, kiritilishi yoki ishlatilishi mumkin. Avtobus harakatlana boshlaganda rampani yig‘ish mumkin emas.",Rampa faqat avtobus turganda chiqarilishi yoki kiritilishi mumkin,Lift faqat avtobus turganda ishlatilishi mumkin,Avtobus yo‘lga chiqayotganda rampalar va liftlarni ham yig‘ish mumkin,
2.7.01-236,en,uz,You are driving a bus in non-regular traffic. Passengers ask you to take a break. What must you remember?,Coming soon...,Choose a location to stop where passengers are not endangered when alighting,Breaks may only be taken at locations which have public toilets,,,Nomuntazam qatnovda avtobus haydayapsiz. Yo‘lovchilar tanaffus so‘rashdi. Nimani yodda tutishingiz kerak?,"To‘xtash joyini shunday tanlangki, yo‘lovchilar tushayotganda xavf ostida qolmasin. Tanaffus faqat jamoat hojatxonasi bor joyda bo‘lishi shart emas.",Yo‘lovchilar tushayotganda xavf ostida qolmaydigan to‘xtash joyini tanlash,Tanaffuslar faqat jamoat hojatxonasi bor joylarda qilinishi mumkin,,
2.7.01-238,en,uz,A motor vehicle with air brakes has not been used for several days. When may you set off at the earliest (vehicle fully loaded)?,"If your vehicle was several days, you should make sure that the pressure warning device is no more signals. The compressed air system has most likely lost air pressure while standing.",When the signals for the pressure warning device have stopped,When the spring-loaded brake releases automatically,When 3 bar reserve pressure is shown,,Pnevmatik tormozli motorli transport vositasi bir necha kun ishlatilmagan. Eng erta qachon yo‘lga chiqishingiz mumkin?,Bir necha kun turgan transport vositasining siqilgan havo tizimi bosim yo‘qotgan bo‘lishi mumkin. Bosim ogohlantirish signallari to‘xtagandan keyingina yo‘lga chiqish mumkin.,Bosim ogohlantirish qurilmasi signallari to‘xtaganda,Prujinali tormoz avtomatik bo‘shaganda,3 bar zaxira bosim ko‘rsatilganda,
2.7.01-242,en,uz,What must you do after changing a wheel?,Wheel nuts always ask the manufacturer instructions to put on. Not too tight. tighten wheel nuts after a short drive is also correct. The workshop does not have to be informed.,Tighten the wheel nuts according to the manufacturer's instructions,Tighten the wheel nuts again after driving a short distance,Inform the garage workshop that the wheel has been changed,,G‘ildirak almashtirgandan keyin nima qilishingiz kerak?,G‘ildirak gaykalarini ishlab chiqaruvchi ko‘rsatmalariga muvofiq belgilangan moment bilan torting va qisqa masofa yurgandan keyin yana tekshirib torting.,G‘ildirak gaykalarini ishlab chiqaruvchi ko‘rsatmalariga muvofiq tortish,Qisqa masofa yurgandan keyin g‘ildirak gaykalarini qayta tortish,G‘ildirak almashtirilgani haqida ustaxonaga xabar berish,
2.7.01-247,en,uz,A vehicle with a full load has a damaged tyre on the lift axle. What can you do?,In a puncture on the lifting axle you need to perform this vehicle and the truck breakdown service call to change a wheel according to the manual. to lift the axle and continue the journey is not right.,Change the tyre according to the instruction manual for this vehicle,Call the truck breakdown service,Raise the lift axle and continue your journey,,To‘liq yuklangan transport vositasining ko‘tariluvchi o‘qidagi shina shikastlangan. Nima qilishingiz mumkin?,"Ko‘tariluvchi o‘qda shina shikastlansa, yo‘riqnomaga muvofiq shinani almashtiring yoki yuk mashinasi yo‘l yordam xizmatini chaqiring. O‘qni ko‘tarib safarni davom ettirish to‘g‘ri emas.",Ushbu transport vositasi foydalanish qo‘llanmasiga muvofiq shinani almashtirish,Yuk mashinasi yo‘l yordam xizmatini chaqirish,"Ko‘tariluvchi o‘qni ko‘tarib, safarni davom ettirish",
2.7.01-250,en,uz,What transport of goods is excluded from the Motor Carrier Act?,In the road haulage law stipulates that industrial goods transport vehicles that do not exceed including trailers a permissible overall weight of 3.5 tonnes.,The commercial transport of goods in trucks whose permissible total mass including their trailers does not exceed 3.5 t,The commercial transport of goods in trucks with a permissible total mass of up to 7.5 t,The commercial transport of bulk goods,,Qaysi yuk tashish Avtomobil tashuvchilar qonunidan chiqarilgan?,"Ruxsat etilgan umumiy massasi tirkamalari bilan birga 3,5 t dan oshmaydigan yuk mashinalaridagi tijorat yuk tashish Avtomobil tashuvchilar qonuni doirasidan chiqarilishi mumkin.","Ruxsat etilgan umumiy massasi tirkamalari bilan birga 3,5 t dan oshmaydigan yuk mashinalarida tijorat yuk tashish","Ruxsat etilgan umumiy massasi 7,5 t gacha bo‘lgan yuk mashinalarida tijorat yuk tashish",Sochilma yuklarni tijorat tashish,
2.7.01-251,en,uz,For which vehicles in commercial goods traffic do you need a permit?,"Permission urkunden in commercial freight must then present if for vehicles with 8 t maximum permissible weight, including trailers drive want and also for vehicles with 4 t maximum permissible weight without a trailer.",For vehicles with a permissible total mass of 8 t including trailers,For vehicles with a permissible total mass of 4 t excluding trailers,For vehicles with a permissible total mass of 3 t including trailers,,Tijorat yuk tashishda qaysi transport vositalari uchun ruxsatnoma kerak?,"Ruxsatnoma 8 t ruxsat etilgan umumiy massali tirkamali yoki tirkamasiz transport vositalarida ham, 4 t ruxsat etilgan umumiy massali tirkamasiz transport vositasida ham tijorat yuk tashishda kerak bo‘lishi mumkin.",Tirkamalari bilan birga ruxsat etilgan umumiy massasi 8 t bo‘lgan transport vositalari uchun,Tirkamasiz ruxsat etilgan umumiy massasi 4 t bo‘lgan transport vositalari uchun,Tirkamalari bilan birga ruxsat etilgan umumiy massasi 3 t bo‘lgan transport vositalari uchun,
2.7.01-253,en,uz,Your bus is equipped with a ramp operated by external power or lift operated by external power. What must you check regularly?,Coming soon...,The safety devices (e.g. reversing device),The indicators and acoustic signal for the ramp,Whether the ramp or lift function whilst the bus is moving,,Avtobusingiz tashqi quvvat bilan ishlaydigan rampa yoki lift bilan jihozlangan. Nimani muntazam tekshirishingiz kerak?,"Rampa yoki lift xavfsizlik qurilmalari, masalan teskari harakat qurilmasi, shuningdek rampa indikatorlari va akustik signali muntazam tekshirilishi kerak. Ular avtobus harakatlanayotganda ishlamasligi kerak.","Xavfsizlik qurilmalari, masalan teskari harakat qurilmasi",Rampa indikatorlari va akustik signali,Rampa yoki lift avtobus harakatlanayotganda ishlaydimi,
2.7.01-254,en,uz,Where are you not allowed to use retread tyres on 100 km/h buses?,Coming soon...,On the front axle,On all axles,On the rear axle,,100 km/soat avtobuslarda qayta tiklangan shinalardan qayerda foydalanish mumkin emas?,100 km/soat avtobuslarda qayta tiklangan shinalardan old o‘qda foydalanish mumkin emas.,Old o‘qda,Barcha o‘qlarda,Orqa o‘qda,
2.7.01-255,en,uz,"What must you be careful about, when putting on a wheel?",Please pay attention to tightening the wheel nuts to the specified torque and mutual tightening the wheel nuts. The length of the ride is not decisive.,Tightening the wheel nuts with the prescribed torque,The alternative tightening of the wheel nuts,Checking the wheel nuts only after having driven 500 km,,G‘ildirak o‘rnatayotganda nimaga ehtiyot bo‘lish kerak?,G‘ildirak gaykalarini belgilangan moment bilan va navbatma-navbat tortish kerak. Faqat 500 km dan keyin tekshirish yetarli emas.,G‘ildirak gaykalarini belgilangan moment bilan tortish,G‘ildirak gaykalarini navbatma-navbat tortish,G‘ildirak gaykalarini faqat 500 km yurgandan keyin tekshirish,
2.7.01-256,en,uz,What must you be aware of when operating your motor vehicle in wintry conditions?,"To ensure safety, you must drive with winter tyres, have sufficient antifreeze and clear the steps of ice and snow.",My vehicle must be fitted with winter tyres,All entry/exit steps must be clear of snow and ice prior to use,The vehicle must be filled with a sufficient amount of windscreen antifreeze,,Qishki sharoitda motorli transport vositasidan foydalanganda nimani yodda tutishingiz kerak?,"Xavfsizlik uchun transport vositasi qishki shinalar bilan jihozlangan, kirish-chiqish zinapoyalari qor va muzdan tozalangan hamda oynayuvish suyuqligida yetarli antifriz bo‘lishi kerak.",Transport vositam qishki shinalar bilan jihozlangan bo‘lishi kerak,Foydalanishdan oldin barcha kirish/chiqish zinapoyalari qor va muzdan tozalangan bo‘lishi kerak,Transport vositasida yetarli miqdorda old oyna antifrizi bo‘lishi kerak,
2.7.01-257,en,uz,You are driving a motor vehicle with a manual gearbox. How do you conserve the service brake when driving down a long downward slope?,Shift down to increase the engine braking effect.,I drop down the gears in plenty of time,I use the permanent brake,I use the parking brake,,Qo‘lda uzatmali motorli transport vositasida ketyapsiz. Uzoq pastlikda xizmat tormozini qanday asraysiz?,"Dvigatel tormozidan foydalanish uchun vaqtida past uzatmaga o‘ting. Agar mavjud bo‘lsa, permanent tormozdan foydalaning. Parkovka tormozidan foydalanmang.",Vaqtida past uzatmalarga o‘taman,Permanent tormozdan foydalanaman,Parkovka tormozidan foydalanaman,
2.7.01-258,en,uz,Why might your turn assist system emit a warning?,A turn assistant checks the area to the right of the truck for bikers and walkers when turning right and warns the driver.,A cyclist is located next to the right-side of my vehicle,I have crossed over a traffic lane boundary line,I am driving too fast while performing a turn,,Nega burilish yordamchi tizimi ogohlantirish berishi mumkin?,Burilish yordamchisi o‘ngga burilishda transport vositasining o‘ng yonidagi velosipedchi yoki piyodalarni kuzatadi va haydovchini ogohlantiradi.,Transport vositamning o‘ng yonida velosipedchi bor,Men yo‘lak chegarasi chizig‘idan o‘tib ketdim,Burilish paytida juda tez ketyapman,
2.7.01-259,en,uz,Your motor vehicle is equipped with a turn assist system. What function does this perform during a turning manoeuvre?,A turn assistant checks the area to the right of the truck for bikers and walkers when turning right and warns the driver.,- warns the driver of weaker road users on the passenger side,- warns the driver of obstructions on the passenger side,- can perform the complete turning manoeuvre,,Transport vositangiz burilish yordamchi tizimi bilan jihozlangan. Bu tizim burilish manevrida qanday vazifa bajaradi?,"Burilish yordamchisi yo‘lovchi tomoni, odatda o‘ng tomondagi zaif yo‘l ishtirokchilari va to‘siqlar haqida ogohlantiradi. U burilishni to‘liq mustaqil bajarmaydi.",- yo‘lovchi tomonidagi zaif yo‘l ishtirokchilari haqida haydovchini ogohlantiradi,- yo‘lovchi tomonidagi to‘siqlar haqida haydovchini ogohlantiradi,- burilish manevrini to‘liq bajara oladi,
2.7.01-260,en,uz,What can you expect if you take a truck with a heavy load and drive it around a tight bend?,"A heavily loaded truck can tip over when negotiating a tight curve, or inadequately secured cargo can slip because of centrifugal forces that are proportional to the mass of the vehicle and the cargo. These forces can destabilize the vehicle and cause it to tip over, especially if the center of gravity is high. Inadequately secured loads can slip due to these forces, further affecting the vehicle's balance and increasing the risk of accidents. Correct load securing is therefore essential to ensure the stability of the vehicle and increase road safety.",The lorry can tip over if driven too fast,Insufficiently secured cargo can slip,The lorry handles better on bends,,"Og‘ir yuklangan yuk mashinasida tor burilishdan o‘tsangiz, nimani kutishingiz mumkin?",Og‘ir yuk va yuqori og‘irlik markazi tor burilishda yuk mashinasining ag‘darilish xavfini oshiradi. Yetarlicha mahkamlanmagan yuk markazdan qochma kuch ta’sirida sirpanishi mumkin.,Yuk mashinasi juda tez haydalsa ag‘darilishi mumkin,Yetarlicha mahkamlanmagan yuk sirpanishi mumkin,Yuk mashinasi burilishlarda yaxshiroq boshqariladi,
2.7.01-301,en,uz,Which facilities on a trailer are not operational when the electrical connections to the towing vehicle are interrupted or the cables are not connected?,"If the cables from the trailer are not operational because the electronic connection has been lost to the towing vehicle, the ABS is not working and lighting equipment will not work.",The automatic anti-locking device (ABS),All lighting facilities,The anti-slip device (ASR),,"Tortuvchi transport vositasi bilan elektr ulanishlari uzilsa yoki kabellar ulanmagan bo‘lsa, tirkamadagi qaysi qurilmalar ishlamaydi?","Elektr ulanishi bo‘lmasa, tirkama yoritish tizimlari va ABS ishlamasligi mumkin. ASR odatda tirkama elektr ulanishiga bog‘liq emas.",Avtomatik bloklanishga qarshi qurilma (ABS),Barcha yoritish qurilmalari,Sirpanishga qarshi qurilma (ASR),
2.7.01-305,en,uz,What should you regularly check with a spare tyre carried in the vehicle?,When carried spare you should pay attention to the secure attachment and check the air pressure. Profile name is incorrect.,That it is securely in place,The tyre pressure,The profile designation,,Transport vositasida olib yuriladigan zaxira shinada nimani muntazam tekshirishingiz kerak?,Zaxira shina ishonchli mahkamlanganini va havo bosimini muntazam tekshirish kerak. Profil nomini tekshirish muhim emas.,U ishonchli joyida mahkamlanganini,Shina bosimini,Profil belgisini,
2.7.01-306,en,uz,"You are driving a loaded truck on a road with gradients. Despite engaging the permanent brake, the speed increases markedly. What is the right course of action?",You should try to increase the engine braking effect of your truck for a downgrade by looking brakes on with the service brake to be able to switch back.,Continue braking using the service brake to allow you to change down gears,Disengage the permanent brake and maintain speed using the service brake only,Continue braking using the service brake to allow you to change up gears,,Yuklangan yuk mashinasida qiyalikli yo‘lda ketyapsiz. Permanent tormoz yoqilganiga qaramay tezlik ancha oshmoqda. To‘g‘ri harakat qanday?,"Xizmat tormozi bilan tormozlashni davom ettirib, past uzatmaga o‘tish imkonini yarating. Faqat xizmat tormozi bilan tezlikni saqlash yoki yuqori uzatmaga o‘tish to‘g‘ri emas.",Past uzatmaga o‘tish uchun xizmat tormozi bilan tormozlashni davom ettirish,"Permanent tormozni o‘chirib, tezlikni faqat xizmat tormozi bilan saqlash",Yuqori uzatmaga o‘tish uchun xizmat tormozi bilan tormozlashni davom ettirish,
2.7.01-307,en,uz,What should be noted with a motorbike with a conventional anti-lock braking system (ABS) when braking in a bend?,"Even if your motorcycle has ABS, you should still use controlled braking as ABS is mostly made for strong braking in straight lines. In a bend, the stronger you break, the more torque you will feel which will tend to put your motorcycle from a tilted to a straight position.",You should nevertheless perform controlled braking when in a declined position,The self-righting torque is dependent on the braking force,The transmissible braking forces increase in the declined position,,Odatiy ABS tizimli mototsiklda burilishda tormozlaganda nimani yodda tutish kerak?,ABS bo‘lsa ham burilishda nazoratli tormozlash kerak. Tormoz kuchi oshgan sari mototsiklni tiklovchi moment kuchayadi. Egilgan holatda uzatiladigan tormoz kuchlari cheklangan.,Egilgan holatda ham nazoratli tormozlash kerak,Tiklovchi moment tormoz kuchiga bog‘liq,Egilgan holatda uzatiladigan tormoz kuchlari oshadi,
2.7.01-308,en,uz,What can help the wobbling of a motorbike?,Wobbling increases at higher speed and if the weight is not well distributed such as more weight on the right or left side,Driving at a higher speed,One-sided weight loading,Driving at a slower speed,,Mototsikl tebranishiga nima yordam berishi mumkin?,Tebranish yuqori tezlikda va og‘irlik bir tomonga notekis tushganda kuchayishi mumkin. Tezlikni kamaytirish tebranishni kamaytirishga yordam beradi.,Yuqori tezlikda haydash,Bir tomonga og‘irlik yuklanishi,Sekinroq haydash,
2.7.01-309,en,uz,What can cause a motorbike to start wobbling?,Wobbling can be due to unbalanced weights (more weight to the right or left side) or wrongly fitted fairings that cause more drag to one or the other side,Wrongly fitted fairings,Unbalanced loading of side panniers,Poor fuel quality,,Mototsikl tebrana boshlashiga nima sabab bo‘lishi mumkin?,Noto‘g‘ri o‘rnatilgan qoplamalar yoki yon sumkalarning notekis yuklanishi mototsikl tebranishiga sabab bo‘lishi mumkin. Yoqilg‘i sifati odatda sabab emas.,Noto‘g‘ri o‘rnatilgan qoplamalar,Yon sumkalar notekis yuklangan bo‘lsa,Yoqilg‘i sifati yomon bo‘lsa,
